Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0707,KEY-0707,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Open,Reporter 8,Assignee 9,2024-04-19,2024-11-20 10:01:53.785164,215,31.64,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1605680.0,KRI,User_7,2024-04-19 09:40:00,login,FR,FR,1130,26,9,2922.5,11.328,Critical,Immediate Response
ISSUE-0708,KEY-0708,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 5,Assignee 2,2023-09-04,2024-11-20 10:01:53.785164,443,2.8,Low,HR,Steps to resolve Weak Authentication Protocols,758666.0,KPI,User_15,2023-09-04 05:54:00,login,EU,EU,1571,26,6,1433.0,4.859999999999999,Medium,Increase Monitoring
ISSUE-0709,KEY-0709,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 1,Assignee 9,2024-04-18,2024-04-28 00:00:00.000000,10,46.94,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,2310597.5,KRI,User_16,2024-04-18 09:20:00,login,CN,CN,1023,26,15,3462.5,14.388,Critical,Immediate Response
ISSUE-0710,KEY-0710,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 3,Assignee 13,2023-09-13,2024-11-20 10:01:53.785164,434,67.41,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,284110.0,KRI,User_73,2023-09-13 00:21:00,file_access,CN,CN,2141,26,15,660.0,18.482,Critical,Immediate Response
ISSUE-0711,KEY-0711,Insufficient Access Control Measures,1,Control Effectiveness,High,Closed,Reporter 3,Assignee 6,2023-04-25,2023-05-04 00:00:00.000000,9,97.11,Critical,HR,Steps to resolve Insufficient Access Control Measures,900593.0,KPI,User_48,2023-04-25 04:35:00,data_modification,JP,JP,900,26,13,2531.0,25.322,Critical,Immediate Response
ISSUE-0712,KEY-0712,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 4,Assignee 19,2023-08-05,2023-08-14 00:00:00.000000,9,91.44,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,264765.0,KPI,User_67,2023-08-05 08:32:00,login,DE,DE,900,26,12,3150.0,22.388,Critical,Immediate Response
ISSUE-0713,KEY-0713,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,In Progress,Reporter 1,Assignee 6,2024-03-01,2024-11-20 10:01:53.785164,264,49.13,Critical,Sales,Steps to resolve Unauthorized Access Leading to Data Exposure,1711425.0,KRI,User_87,2024-03-01 00:47:00,data_modification,Unknown,DE,1447,26,18,2505.0,14.826,Critical,Immediate Response
ISSUE-0714,KEY-0714,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,In Progress,Reporter 5,Assignee 2,2023-05-13,2024-11-20 10:01:53.785164,557,76.02,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1019102.5,KPI,User_11,2023-05-13 19:52:00,data_modification,Unknown,Unknown,900,26,6,1800.0,19.304000000000002,Critical,Immediate Response
ISSUE-0715,KEY-0715,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 7,Assignee 18,2024-09-28,2024-11-20 10:01:53.785164,53,17.71,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2155658.0,KRI,User_27,2024-09-28 08:47:00,file_access,JP,CN,928,26,6,1766.0,10.042,Critical,Immediate Response
ISSUE-0716,KEY-0716,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Resolved,Reporter 5,Assignee 12,2024-03-19,2024-03-21 00:00:00.000000,2,65.03,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1528367.0,KPI,User_81,2024-03-19 06:04:00,file_access,CN,CN,900,26,17,2024.0,19.106,Critical,Immediate Response
ISSUE-0717,KEY-0717,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Closed,Reporter 7,Assignee 20,2023-09-16,2023-09-18 00:00:00.000000,2,21.71,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1944281.0,KPI,User_93,2023-09-16 17:24:00,data_modification,EU,EU,1745,26,17,2141.0,10.442,Critical,Immediate Response
ISSUE-0718,KEY-0718,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 6,Assignee 11,2024-02-10,2024-02-13 00:00:00.000000,3,94.95,Critical,IT,Steps to resolve Outdated Operating System Components,2605463.0,KPI,User_13,2024-02-10 03:19:00,file_access,AU,AU,1584,26,13,3803.0,25.090000000000003,Critical,Immediate Response
ISSUE-0719,KEY-0719,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Resolved,Reporter 1,Assignee 4,2023-10-23,2023-10-25 00:00:00.000000,2,3.03,Low,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2809616.0,KPI,User_92,2023-10-23 08:20:00,login,CN,AU,1354,28,21,10805.0,5.106,Medium,Increase Monitoring
ISSUE-0720,KEY-0720,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 9,Assignee 15,2023-12-31,2024-01-08 00:00:00.000000,8,14.39,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,1624778.0,KRI,User_31,2023-12-31 07:42:00,data_modification,AU,AU,2950,26,17,3659.0,9.378,Critical,Immediate Response
ISSUE-0721,KEY-0721,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 10,Assignee 2,2024-05-16,2024-05-26 00:00:00.000000,10,29.86,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,571922.0,KRI,User_34,2024-05-16 11:35:00,file_access,CANADA,CANADA,900,28,6,2948.0,12.472000000000001,Critical,Immediate Response
ISSUE-0722,KEY-0722,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Closed,Reporter 6,Assignee 16,2024-03-06,2024-03-15 00:00:00.000000,9,2.0,Low,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,688232.5,KRI,User_51,2024-03-06 09:49:00,file_access,EU,EU,900,26,9,5592.5,2.9,Low,Limit Data Transfer
ISSUE-0723,KEY-0723,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 1,Assignee 5,2023-02-17,2023-02-23 00:00:00.000000,6,38.59,Critical,Legal,Steps to resolve Inconsistent Review of Security Policies,1892082.5,KPI,User_25,2023-02-17 17:13:00,data_modification,AU,AU,906,26,18,860.0,12.518,Critical,Immediate Response
ISSUE-0724,KEY-0724,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,In Progress,Reporter 8,Assignee 6,2024-11-10,2024-11-20 10:01:53.785164,10,40.95,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,751247.5,KRI,User_65,2024-11-10 13:17:00,login,USA,USA,1188,26,6,2645.0,12.290000000000001,Critical,Immediate Response
ISSUE-0725,KEY-0725,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 2,Assignee 13,2023-04-26,2023-05-03 00:00:00.000000,7,45.41,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,2895200.0,KPI,User_97,2023-04-26 21:48:00,file_access,Unknown,Unknown,935,26,17,1454.0,14.782,Critical,Immediate Response
ISSUE-0726,KEY-0726,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 1,Assignee 4,2023-01-24,2023-01-29 00:00:00.000000,5,58.17,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,1784687.0,KRI,User_17,2023-01-24 06:12:00,login,Unknown,Unknown,900,26,10,5522.0,17.934,Critical,Immediate Response
ISSUE-0727,KEY-0727,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,In Progress,Reporter 7,Assignee 19,2023-04-24,2024-11-20 10:01:53.785164,576,54.12,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,898514.0,KRI,User_3,2023-04-24 19:27:00,file_access,CN,CN,1578,26,10,2939.0,17.323999999999998,Critical,Immediate Response
ISSUE-0728,KEY-0728,Weak Authentication Protocols,1,Access Control,Low,Closed,Reporter 5,Assignee 10,2024-08-15,2024-08-16 00:00:00.000000,1,33.17,Critical,HR,Steps to resolve Weak Authentication Protocols,784525.0,KPI,User_49,2024-08-15 20:27:00,login,DE,DE,900,26,15,3105.0,10.334,Critical,Immediate Response
ISSUE-0729,KEY-0729,Supplier Security Compliance Gaps,1,Procurement Security,Critical,In Progress,Reporter 10,Assignee 7,2024-03-24,2024-11-20 10:01:53.785164,241,38.24,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,205535.0,KPI,User_10,2024-03-24 23:17:00,data_modification,USA,USA,900,39,10,3461.0,14.148,Critical,Immediate Response
ISSUE-0730,KEY-0730,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Closed,Reporter 3,Assignee 3,2023-02-04,2023-02-11 00:00:00.000000,7,38.19,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,1425104.0,KRI,User_16,2023-02-04 00:08:00,data_modification,UK,UK,1048,31,17,1103.0,13.338000000000001,Critical,Immediate Response
ISSUE-0731,KEY-0731,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 3,Assignee 16,2023-10-19,2023-10-29 00:00:00.000000,10,104.61,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,826100.0,KRI,User_35,2023-10-19 04:54:00,login,JP,JP,900,26,6,4034.0,26.822,Critical,Immediate Response
ISSUE-0732,KEY-0732,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Resolved,Reporter 8,Assignee 1,2024-07-02,2024-07-05 00:00:00.000000,3,71.77,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1757962.5,KRI,User_97,2024-07-02 04:18:00,file_access,IN,IN,900,26,12,1947.5,18.054000000000002,Critical,Immediate Response
ISSUE-0733,KEY-0733,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 6,Assignee 1,2023-10-13,2024-11-20 10:01:53.785164,404,69.18,Critical,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,2914493.0,KRI,User_23,2023-10-13 06:50:00,file_access,Unknown,Unknown,2458,26,17,1310.0,19.736,Critical,Immediate Response
ISSUE-0734,KEY-0734,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 9,Assignee 11,2023-03-04,2024-11-20 10:01:53.785164,627,39.27,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2078855.0,KRI,User_70,2023-03-04 20:28:00,file_access,FR,FR,900,35,13,3497.0,13.754000000000001,Critical,Immediate Response
ISSUE-0735,KEY-0735,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,Closed,Reporter 7,Assignee 4,2023-09-19,2023-09-20 00:00:00.000000,1,40.25,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,487055.0,KPI,User_15,2023-09-19 04:06:00,login,IN,USA,900,31,10,3158.0,13.55,Critical,Immediate Response
ISSUE-0736,KEY-0736,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,In Progress,Reporter 10,Assignee 9,2023-08-22,2024-11-20 10:01:53.785164,456,2.0,Low,Operations,Steps to resolve Weak Cloud Storage Access Controls,864398.0,KRI,User_23,2023-08-22 01:48:00,login,CANADA,CANADA,900,26,6,5894.0,5.3,Medium,Increase Monitoring
ISSUE-0737,KEY-0737,Supplier Security Compliance Gaps,1,Procurement Security,High,Closed,Reporter 4,Assignee 19,2024-08-04,2024-08-14 00:00:00.000000,10,29.55,Critical,Legal,Steps to resolve Supplier Security Compliance Gaps,1694687.0,KPI,User_20,2024-08-04 04:28:00,login,IN,IN,900,26,10,4094.0,11.81,Critical,Immediate Response
ISSUE-0738,KEY-0738,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Open,Reporter 10,Assignee 7,2023-08-07,2024-11-20 10:01:53.785164,471,107.36,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2415650.0,KRI,User_49,2023-08-07 18:09:00,login,CN,USA,1240,26,17,4316.0,27.372,Critical,Immediate Response
ISSUE-0739,KEY-0739,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,In Progress,Reporter 10,Assignee 15,2024-03-15,2024-11-20 10:01:53.785164,250,42.06,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,617797.5,KRI,User_55,2024-03-15 16:36:00,data_modification,JP,JP,1556,26,12,677.5,13.412,Critical,Immediate Response
ISSUE-0740,KEY-0740,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,In Progress,Reporter 5,Assignee 20,2023-08-19,2024-11-20 10:01:53.785164,459,44.61,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,379355.0,KRI,User_46,2023-08-19 21:33:00,data_modification,Unknown,EU,900,27,24,2697.5,13.922,Critical,Immediate Response
ISSUE-0741,KEY-0741,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 2,Assignee 14,2023-12-12,2024-11-20 10:01:53.785164,344,39.12,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,1795229.0,KRI,User_75,2023-12-12 11:17:00,login,IN,DE,1095,31,10,4763.0,14.324,Critical,Immediate Response
ISSUE-0742,KEY-0742,Outdated Operating System Components,1,System Vulnerability,High,Open,Reporter 9,Assignee 8,2023-03-18,2024-11-20 10:01:53.785164,613,57.34,Critical,Operations,Steps to resolve Outdated Operating System Components,2210597.0,KPI,User_64,2023-03-18 15:02:00,data_modification,CANADA,CANADA,900,26,13,3392.0,17.368000000000002,Critical,Immediate Response
ISSUE-0743,KEY-0743,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,In Progress,Reporter 6,Assignee 14,2024-01-29,2024-11-20 10:01:53.785164,296,71.23,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,1809260.0,KPI,User_79,2024-01-29 22:22:00,login,EU,EU,900,26,9,3025.0,19.246000000000002,Critical,Immediate Response
ISSUE-0744,KEY-0744,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 3,Assignee 13,2023-07-12,2023-07-20 00:00:00.000000,8,33.17,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,201837.5,KPI,User_71,2023-07-12 15:50:00,login,UK,UK,900,26,12,2072.5,10.734,Critical,Immediate Response
ISSUE-0745,KEY-0745,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Closed,Reporter 5,Assignee 13,2023-09-25,2023-09-26 00:00:00.000000,1,40.19,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,365510.0,KRI,User_39,2023-09-25 19:51:00,data_modification,CANADA,CANADA,900,26,6,5048.0,14.138,Critical,Immediate Response
ISSUE-0746,KEY-0746,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 2,Assignee 17,2024-08-22,2024-11-20 10:01:53.785164,90,56.25,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1716400.0,KRI,User_95,2024-08-22 06:46:00,file_access,UK,UK,978,26,15,5755.0,15.35,Critical,Immediate Response
ISSUE-0747,KEY-0747,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Resolved,Reporter 8,Assignee 6,2024-05-04,2024-05-09 00:00:00.000000,5,65.2,Critical,IT,Steps to resolve Incomplete Risk Management Framework,2991782.0,KPI,User_33,2024-05-04 16:22:00,file_access,DE,DE,1189,26,13,3524.0,19.34,Critical,Immediate Response
ISSUE-0748,KEY-0748,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 6,Assignee 14,2024-07-18,2024-07-19 00:00:00.000000,1,73.04,Critical,Sales,Steps to resolve Outdated Operating System Components,2449827.5,KPI,User_32,2024-07-18 08:39:00,login,CN,CN,900,26,15,2247.5,18.308000000000003,Critical,Immediate Response
ISSUE-0749,KEY-0749,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 9,Assignee 9,2024-09-02,2024-09-03 00:00:00.000000,1,58.09,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,1562354.0,KPI,User_49,2024-09-02 07:00:00,login,Unknown,Unknown,900,31,10,14558.0,17.718000000000004,Critical,Immediate Response
ISSUE-0750,KEY-0750,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 9,Assignee 3,2024-06-16,2024-11-20 10:01:53.785164,157,30.63,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,2120167.5,KRI,User_81,2024-06-16 05:03:00,login,AU,AU,1034,26,18,1612.5,11.126000000000001,Critical,Immediate Response
ISSUE-0751,KEY-0751,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Closed,Reporter 8,Assignee 11,2024-09-08,2024-09-12 00:00:00.000000,4,38.73,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1532738.0,KPI,User_23,2024-09-08 14:06:00,file_access,CANADA,CANADA,1153,26,6,530.0,13.446,Critical,Immediate Response
ISSUE-0752,KEY-0752,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Resolved,Reporter 5,Assignee 12,2023-04-28,2023-05-02 00:00:00.000000,4,31.55,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1022630.0,KRI,User_44,2023-04-28 12:24:00,file_access,CANADA,CANADA,900,26,9,540.0,11.110000000000001,Critical,Immediate Response
ISSUE-0753,KEY-0753,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 8,Assignee 14,2023-11-05,2024-11-20 10:01:53.785164,381,2.0,Low,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2214089.0,KRI,User_69,2023-11-05 06:04:00,data_modification,UK,UK,1255,26,13,1994.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0754,KEY-0754,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 6,Assignee 16,2024-08-03,2024-11-20 10:01:53.785164,109,51.49,Critical,Operations,Steps to resolve Weak Authentication Protocols,2422769.0,KPI,User_57,2024-08-03 18:04:00,data_modification,USA,USA,900,26,21,3269.0,16.198,Critical,Immediate Response
ISSUE-0755,KEY-0755,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Open,Reporter 4,Assignee 8,2023-11-20,2024-11-20 10:01:53.785164,366,82.56,Critical,HR,Steps to resolve Incomplete Risk Management Framework,2321467.5,KPI,User_1,2023-11-20 14:41:00,file_access,UK,UK,1948,26,18,2397.5,20.612000000000002,Critical,Immediate Response
ISSUE-0756,KEY-0756,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Closed,Reporter 5,Assignee 12,2024-07-25,2024-07-28 00:00:00.000000,3,90.62,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1376912.0,KPI,User_32,2024-07-25 03:23:00,file_access,CN,JP,900,26,13,1262.0,24.224000000000004,Critical,Immediate Response
ISSUE-0757,KEY-0757,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,Closed,Reporter 9,Assignee 20,2023-07-17,2023-07-23 00:00:00.000000,6,33.72,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,504650.0,KPI,User_34,2023-07-17 17:40:00,login,CANADA,CANADA,900,28,21,3884.0,13.044,Critical,Immediate Response
ISSUE-0758,KEY-0758,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Resolved,Reporter 2,Assignee 6,2024-11-05,2024-11-07 00:00:00.000000,2,45.62,Critical,IT,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,906698.0,KRI,User_25,2024-11-05 11:17:00,data_modification,USA,USA,2215,39,10,8264.0,14.624,Critical,Immediate Response
ISSUE-0759,KEY-0759,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Open,Reporter 5,Assignee 13,2023-06-27,2024-11-20 10:01:53.785164,512,73.3,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,429377.0,KRI,User_38,2023-06-27 14:51:00,login,FR,FR,1763,26,17,1289.0,20.56,Critical,Immediate Response
ISSUE-0760,KEY-0760,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 6,Assignee 4,2023-06-05,2024-11-20 10:01:53.785164,534,50.24,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1303512.5,KRI,User_93,2023-06-05 21:34:00,login,FR,UK,1034,42,9,14792.5,15.048000000000002,Critical,Immediate Response
