Issue Name,CPU Usage %,Defense Action,Threat Level,Issue Key,Threat Score,Remediation Steps,Issue Volume,Risk Level,Status,Session Duration in Second,Impact Score,Date Resolved,Memory Usage MB,Assignees,Data Transfer MB,User ID,Timestamps,Issue Response Time Days,KPI/KRI,Issue ID,Category,IP Location,Reporters,Num Files Accessed,Department Affected,Is Anomaly,Cost,Severity,User Location,Date Reported,Login Attempts,Activity Type,Color
Inconsistent Review of Security Policies,38.9545705041949,No Action Needed,Low,KEY-0580,3.25,Steps to resolve Inconsistent Review of Security Policies,1,Medium,Resolved,627,5,2024-08-12 12:47:00.000000,5252.020763336647,Assignee 6,4.795676837530376,User_89,2024-08-03 06:20:00,10,KPI,ISSUE-0580,Management Oversight,CN,Reporter 9,6,Operations,0,4704.331097376673,Low,JP,2024-08-02 12:47:00,3.4716938464368705,file_access,Green
Weak Authentication Protocols,24.193375577436242,Log for Reference,Low,KEY-0581,3.0,Steps to resolve Weak Authentication Protocols,1,Low,Open,336,1,2026-03-04 22:27:57.042371,6852.648516204545,Assignee 13,10.984415912051599,User_73,2024-08-04 21:18:00,13,KPI,ISSUE-0581,Access Control,JP,Reporter 2,10,C-Suite Executives,0,11954.39023787255,Medium,IN,2024-08-04 03:20:00,5.6518964914584195,file_access,Green-Yellow
Inconsistent Review of Security Policies,38.08646618243866,Routine Monitoring,Low,KEY-0582,3.6999999999999997,Steps to resolve Inconsistent Review of Security Policies,1,Low,Open,110,3,2026-02-25 22:27:57.042371,3874.569265236726,Assignee 19,0.1,User_44,2024-08-05 10:20:00,9,KPI,ISSUE-0582,Management Oversight,DE,Reporter 2,1,Finance,0,24003.32262156422,High,CANADA,2024-08-04 10:55:00,2.3756128093061606,login,Light Yellow
Delayed Patching of Known Vulnerabilities,18.193500097731878,Restrict User Activity & Monitor Logs | Lock Account & Alert,High,KEY-0583,7.0,Steps to resolve Delayed Patching of Known Vulnerabilities,1,Critical,Resolved,2190,10,2024-08-19 04:10:00.000000,15269.20437101076,Assignee 18,16.976580759339953,User_29,2024-08-06 01:15:00,14,KPI,ISSUE-0583,Vulnerability Remediation,Unknown,Reporter 10,17,Operations,0,7953.674067022314,High,CN,2024-08-05 04:10:00,10.054780919854782,file_access,Orange-Red
Non-Compliance with Data Protection Regulations,50.36301889078841,Escalate to SOC & Restrict Critical System Access,High,KEY-0584,7.2,Steps to resolve Non-Compliance with Data Protection Regulations,1,Critical,Resolved,1919,10,2024-08-13 22:37:00.000000,12820.166550308124,Assignee 12,16.56767421922924,User_69,2024-08-07 11:30:00,7,KRI,ISSUE-0584,Legal Compliance,CN,Reporter 8,11,External Contractors,0,15257.027355877228,Critical,JP,2024-08-06 22:37:00,4.10421051406075,file_access,Red
Weak Cloud Storage Access Controls,13.779678225635251,Routine Monitoring,Medium,KEY-0585,4.05,Steps to resolve Weak Cloud Storage Access Controls,1,Medium,Open,491,4,2026-01-31 22:27:57.042371,6386.787804186785,Assignee 5,39.20620902575878,User_22,2024-08-08 17:12:00,8,KRI,ISSUE-0585,Cloud Security Posture,CN,Reporter 2,10,Finance,0,9239.71110935917,Medium,CN,2024-08-07 19:37:00,7.922970624098479,data_modification,Yellow
Insufficient Access Control Measures,8.365693757528327,Schedule Investigation,Medium,KEY-0586,6.500000000000001,Steps to resolve Insufficient Access Control Measures,1,Critical,Closed,395,10,2024-08-19 01:20:00.000000,5047.687447070449,Assignee 13,4.435048639657442,User_40,2024-08-08 10:43:00,11,KPI,ISSUE-0586,Control Effectiveness,USA,Reporter 9,9,Operations,0,6309.502362244262,High,USA,2024-08-08 01:20:00,4.996307346715737,data_modification,Yellow-Orange
Increased Exposure due to Insufficient Data Encryption,25.993224575747877,No Action Needed,Low,KEY-0587,2.65,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1,Medium,Closed,44,4,2024-08-12 22:47:00.000000,4694.257462355154,Assignee 17,0.20153561332154965,User_98,2024-08-10 21:09:00,3,KRI,ISSUE-0587,Risk Exposure,DE,Reporter 3,1,Operations,0,1165.1971876999974,Low,IN,2024-08-09 22:47:00,11.103971401551501,login,Green
Incomplete Risk Management Framework,20.792237476046864,Increase Monitoring & Investigate,Medium,KEY-0588,6.85,Steps to resolve Incomplete Risk Management Framework,1,Critical,Closed,898,10,2024-08-13 20:01:00.000000,7435.978719747688,Assignee 18,3.585824450458659,User_12,2024-08-11 02:28:00,3,KPI,ISSUE-0588,Risk Management Maturity,JP,Reporter 3,6,Operations,0,12487.347077765247,Critical,AU,2024-08-10 20:01:00,9.329856181252321,data_modification,Orange
Sensitive Data Leak via Misconfigured Cloud Storage,14.014525653941071,Log for Reference,Low,KEY-0589,2.6999999999999997,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1,Low,Open,1383,1,2025-12-05 22:27:57.042371,9612.987549869127,Assignee 3,0.29297842614430103,User_20,2024-08-12 04:30:00,5,KRI,ISSUE-0589,Data Leak,DE,Reporter 8,1,External Contractors,0,2365.1054010281036,Medium,EU,2024-08-11 14:21:00,10.578703837297525,login,Green-Yellow
Sensitive Data Leak via Misconfigured Cloud Storage,15.498291120723469,Escalate to SOC & Restrict Critical System Access,High,KEY-0590,7.000000000000001,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1,Critical,Resolved,47,10,2024-08-24 19:18:00.000000,4069.684768087493,Assignee 11,0.6303113981182473,User_30,2024-08-13 09:20:00,12,KRI,ISSUE-0590,Data Leak,UK,Reporter 2,8,Legal,0,13818.825151735584,Critical,JP,2024-08-12 19:18:00,3.1581412626118404,data_modification,Red
Insufficient Coverage in Annual Risk Assessment,21.341254713093925,No Action Needed,Low,KEY-0591,3.25,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1,Medium,Open,217,4,2025-12-10 22:27:57.042371,5746.766925408687,Assignee 13,2.345068172633641,User_14,2024-08-13 23:56:00,12,KPI,ISSUE-0591,Risk Assessment Coverage,USA,Reporter 1,13,External Contractors,0,4051.068942273764,Low,DE,2024-08-13 17:37:00,9.307028581513173,file_access,Green
Inconsistent Review of Security Policies,40.34349533532758,Routine Monitoring,Medium,KEY-0592,4.8500000000000005,Steps to resolve Inconsistent Review of Security Policies,1,High,Open,180,7,2025-11-13 22:27:57.042371,4664.25890431457,Assignee 5,16.613435763437757,User_63,2024-08-14 23:30:00,6,KPI,ISSUE-0592,Management Oversight,CN,Reporter 3,14,External Contractors,0,4232.363742235734,Medium,IN,2024-08-14 12:06:00,5.365293439423989,file_access,Yellow
Insufficient Access Control Measures,39.64588126031386,Log Activity for Reference,Medium,KEY-0593,4.05,Steps to resolve Insufficient Access Control Measures,1,High,Closed,1194,6,2024-08-21 04:38:00.000000,9561.396617122797,Assignee 12,13.62211582184146,User_71,2024-08-15 11:40:00,6,KPI,ISSUE-0593,Control Effectiveness,Unknown,Reporter 6,12,Sales,0,10014.836080918752,Low,Unknown,2024-08-15 04:38:00,7.401670885595517,data_modification,Light Yellow
Weak Cloud Storage Access Controls,21.22755266237555,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert,High,KEY-0594,7.0,Steps to resolve Weak Cloud Storage Access Controls,1,Critical,Open,262,10,2026-02-01 22:27:57.042371,5271.9900865612235,Assignee 15,1.3138334330947403,User_60,2024-08-16 09:38:00,15,KRI,ISSUE-0594,Cloud Security Posture,CN,Reporter 1,1,Sales,0,29348.574141343124,Critical,CANADA,2024-08-16 06:38:00,12.635545790789227,login,Red
Successful Phishing Attempt Targeting Executives,40.28237914833717,No Action Needed,Low,KEY-0595,2.1,Steps to resolve Successful Phishing Attempt Targeting Executives,1,Low,Resolved,4797,2,2024-08-22 00:30:00.000000,26685.578646283462,Assignee 13,3.0087885818257893,User_11,2024-08-18 07:12:00,4,KRI,ISSUE-0595,Phishing Attack,CN,Reporter 8,4,Operations,0,4321.084204542758,Low,FR,2024-08-18 00:30:00,1.4342818499826828,data_modification,Green
Access by Unauthorized Personnel Detected,26.715279680446198,Schedule Investigation,Medium,KEY-0596,6.55,Steps to resolve Access by Unauthorized Personnel Detected,1,Critical,Open,341,10,2026-02-13 22:27:57.042371,6470.208774863733,Assignee 19,0.1,User_57,2024-08-18 16:08:00,20,KRI,ISSUE-0596,Unauthorized Access,FR,Reporter 8,1,Operations,0,14988.286334692137,High,DE,2024-08-18 00:14:00,3.3926147080046034,login,Yellow-Orange
Sensitive Data Leak via Misconfigured Cloud Storage,36.16380815685081,No Action Needed,Low,KEY-0597,3.1499999999999995,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1,Medium,Resolved,1475,5,2024-08-25 18:38:00.000000,10934.414089479864,Assignee 2,2.0343836115426206,User_77,2024-08-19 18:49:00,6,KRI,ISSUE-0597,Data Leak,CN,Reporter 9,3,Legal,0,6378.2072740878675,Low,UK,2024-08-19 18:38:00,1.0268133131705177,data_modification,Green
High-Volume Distributed Denial-of-Service Attack,50.598274285449605,No Action Needed,Low,KEY-0598,2.8000000000000003,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1,Low,Open,2524,3,2025-12-10 22:27:57.042371,17060.203897461048,Assignee 2,6.025990996908879,User_19,2024-08-20 19:13:00,8,KRI,ISSUE-0598,DDOS,CANADA,Reporter 8,8,C-Suite Executives,0,6939.834973282663,Low,USA,2024-08-20 01:25:00,6.637715326906985,data_modification,Green
Missing or Inaccurate Asset Records,45.29114087412151,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert,High,KEY-0599,7.2,Steps to resolve Missing or Inaccurate Asset Records,1,Critical,In Progress,260,10,2026-01-26 22:27:57.042371,5023.58280570975,Assignee 18,12.338290699401393,User_33,2024-08-22 17:46:00,40,KPI,ISSUE-0599,Asset Inventory Accuracy,USA,Reporter 10,17,External Contractors,0,20449.042055399772,Critical,FR,2024-08-21 18:58:00,6.372717351626939,file_access,Red
Supplier Security Compliance Gaps,33.06664513712397,Increase Monitoring & Investigate,Medium,KEY-0600,6.8,Steps to resolve Supplier Security Compliance Gaps,1,Critical,Open,11,10,2026-03-12 22:27:57.042371,5201.63640947385,Assignee 13,0.1,User_72,2024-08-22 10:29:00,7,KPI,ISSUE-0600,Procurement Security,EU,Reporter 9,2,Operations,0,13371.813308106752,Critical,CANADA,2024-08-22 06:17:00,6.319258467544109,login,Orange
Weak Authentication Protocols,14.287212622671372,Schedule Investigation,Medium,KEY-0601,6.2,Steps to resolve Weak Authentication Protocols,1,High,Open,1491,8,2026-03-16 22:27:57.042371,13146.838938868961,Assignee 16,13.08927226557112,User_16,2024-08-24 06:16:00,17,KPI,ISSUE-0601,Access Control,CN,Reporter 3,6,C-Suite Executives,0,17288.448458596085,High,CN,2024-08-23 10:16:00,7.191217327983784,data_modification,Yellow-Orange
Missing or Inaccurate Asset Records,38.33047977784084,Routine Monitoring,Medium,KEY-0602,5.35,Steps to resolve Missing or Inaccurate Asset Records,1,Critical,Closed,219,10,2024-08-29 00:55:00.000000,3044.4924253081936,Assignee 13,0.1,User_77,2024-08-25 14:07:00,4,KPI,ISSUE-0602,Asset Inventory Accuracy,Unknown,Reporter 7,1,Sales,0,12708.17326866898,Medium,EU,2024-08-25 00:55:00,2.3324296352585567,login,Yellow
Successful Phishing Attempt Targeting Executives,20.818625817131498,Routine Monitoring,Medium,KEY-0603,4.1499999999999995,Steps to resolve Successful Phishing Attempt Targeting Executives,1,Medium,Open,782,5,2026-01-27 22:27:57.042371,7057.94080227222,Assignee 15,2.8852203898866713,User_47,2024-08-25 01:46:00,8,KRI,ISSUE-0603,Phishing Attack,AU,Reporter 8,7,Sales,0,10845.725179132765,Medium,JP,2024-08-25 00:48:00,3.767420053990059,data_modification,Yellow
High-Volume Distributed Denial-of-Service Attack,41.53582067904903,Schedule Investigation,Medium,KEY-0604,5.65,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1,High,Resolved,1066,7,2024-09-05 18:44:00.000000,9028.730337113944,Assignee 8,4.056757548969519,User_9,2024-08-27 03:34:00,10,KRI,ISSUE-0604,DDOS,Unknown,Reporter 4,2,External Contractors,0,12759.826221089304,High,Unknown,2024-08-26 18:44:00,4.32530779773794,file_access,Yellow-Orange
Inconsistent Review of Security Policies,29.64495002934069,Escalate to SOC & Restrict Critical System Access,High,KEY-0605,7.15,Steps to resolve Inconsistent Review of Security Policies,1,Critical,Resolved,912,10,2024-09-09 22:38:00.000000,8207.480013221259,Assignee 4,7.485245703505765,User_51,2024-08-28 06:41:00,13,KPI,ISSUE-0605,Management Oversight,IN,Reporter 2,8,IT,0,14108.5119702649,Critical,JP,2024-08-27 22:38:00,4.0353333544129555,file_access,Red
Sensitive Data Leak via Misconfigured Cloud Storage,33.55942160770831,Schedule Investigation,Medium,KEY-0606,6.9,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1,Critical,Closed,1998,10,2024-09-05 02:31:00.000000,14907.399271627733,Assignee 11,18.438687976775846,User_1,2024-08-28 18:34:00,8,KRI,ISSUE-0606,Data Leak,CN,Reporter 1,7,IT,0,8656.782473531619,High,CN,2024-08-28 02:31:00,7.271525174712366,data_modification,Yellow-Orange
Missing or Inaccurate Asset Records,62.27703808866051,No Action Needed,Low,KEY-0607,2.8,Steps to resolve Missing or Inaccurate Asset Records,1,Medium,Resolved,176,4,2024-08-31 11:15:00.000000,3686.9829499929933,Assignee 9,5.263585347901464,User_10,2024-08-29 19:26:00,2,KPI,ISSUE-0607,Asset Inventory Accuracy,CN,Reporter 5,1,Sales,0,10453.006593627113,Low,UK,2024-08-29 11:15:00,5.600518809962867,login,Green
Inconsistent Review of Security Policies,41.907356586214725,Log for Reference,Low,KEY-0608,3.65,Steps to resolve Inconsistent Review of Security Policies,1,Medium,Resolved,528,5,2024-09-02 15:02:00.000000,7245.420004254813,Assignee 11,4.704131160763586,User_44,2024-08-30 21:16:00,3,KPI,ISSUE-0608,Management Oversight,IN,Reporter 10,6,Sales,0,8573.781432829397,Medium,AU,2024-08-30 15:02:00,2.395632278131559,file_access,Green-Yellow
Supplier Security Compliance Gaps,32.1423286712473,Log Activity for Reference,Medium,KEY-0609,4.35,Steps to resolve Supplier Security Compliance Gaps,1,High,Open,655,7,2025-12-19 22:27:57.042371,7139.000695650647,Assignee 12,0.8584545678079162,User_53,2024-09-01 12:08:00,17,KPI,ISSUE-0609,Procurement Security,JP,Reporter 2,7,Sales,0,6668.721033727019,Low,UK,2024-08-31 22:09:00,7.289175586387138,file_access,Light Yellow
Outdated Operating System Components,33.04907186762084,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert,High,KEY-0610,7.0,Steps to resolve Outdated Operating System Components,1,Critical,Resolved,13,10,2024-09-11 11:11:00.000000,2124.9469140619094,Assignee 16,0.4890833923711435,User_18,2024-09-02 08:08:00,10,KPI,ISSUE-0610,System Vulnerability,CN,Reporter 6,3,External Contractors,0,16651.23693191121,Critical,CANADA,2024-09-01 11:11:00,8.275943434179142,data_modification,Red
Missing or Inaccurate Asset Records,26.90616530477771,Log Activity for Reference,Medium,KEY-0611,4.300000000000001,Steps to resolve Missing or Inaccurate Asset Records,1,High,In Progress,94,7,2025-11-04 22:27:57.042371,3805.6368339534183,Assignee 20,77.2068415023692,User_16,2024-09-02 23:07:00,10,KPI,ISSUE-0611,Asset Inventory Accuracy,Unknown,Reporter 4,6,HR,0,7986.904402514711,Low,Unknown,2024-09-02 22:29:00,8.468834294066644,file_access,Light Yellow
Increased Exposure due to Insufficient Data Encryption,12.25984867216081,Schedule Investigation,Medium,KEY-0612,6.3,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1,Critical,Closed,144,10,2024-09-10 14:22:00.000000,3042.0316807726217,Assignee 9,0.12449328268624615,User_45,2024-09-03 21:27:00,7,KRI,ISSUE-0612,Risk Exposure,EU,Reporter 5,1,Operations,0,9061.556511348701,High,Unknown,2024-09-03 14:22:00,6.113261328241862,login,Yellow-Orange
Detected Malware Infiltration in Internal Systems,47.23250627139829,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert,High,KEY-0613,7.3,Steps to resolve Detected Malware Infiltration in Internal Systems,1,Critical,Resolved,4311,10,2024-09-09 20:24:00.000000,25437.079605423452,Assignee 1,3.3268535634864476,User_91,2024-09-05 14:48:00,5,KRI,ISSUE-0613,Malware,FR,Reporter 7,20,Sales,0,59641.75542785648,Critical,AU,2024-09-04 20:24:00,7.037180481582265,file_access,Red
Non-Compliance with Data Protection Regulations,35.94765906238407,Log Activity for Reference,Medium,KEY-0614,5.300000000000001,Steps to resolve Non-Compliance with Data Protection Regulations,1,Critical,Closed,195,10,2024-09-13 01:29:00.000000,5822.901926447124,Assignee 4,59.151005235018644,User_69,2024-09-05 06:30:00,8,KRI,ISSUE-0614,Legal Compliance,JP,Reporter 6,14,HR,0,2397.0728438835595,Low,CANADA,2024-09-05 01:29:00,8.922035598980125,file_access,Light Yellow
Weak Authentication Protocols,28.014168046536184,Schedule Investigation,Medium,KEY-0615,4.9,Steps to resolve Weak Authentication Protocols,1,Medium,Closed,408,5,2024-09-22 05:19:00.000000,7123.23539637365,Assignee 18,0.1,User_44,2024-09-07 12:43:00,15,KPI,ISSUE-0615,Access Control,USA,Reporter 7,7,Operations,0,5040.651807407579,High,DE,2024-09-07 05:19:00,3.893409529090073,data_modification,Yellow-Orange
Detected Malware Infiltration in Internal Systems,42.252720015915195,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert,High,KEY-0616,7.0,Steps to resolve Detected Malware Infiltration in Internal Systems,1,Critical,Closed,554,10,2024-10-01 15:59:00.000000,5221.6923674183945,Assignee 16,3.5618078398150708,User_2,2024-09-08 03:09:00,24,KRI,ISSUE-0616,Malware,Unknown,Reporter 10,5,Finance,0,59484.7803336399,Critical,JP,2024-09-07 15:59:00,13.101134886618375,data_modification,Red
Delayed Patching of Known Vulnerabilities,25.44846008475716,No Action Needed,Low,KEY-0617,2.7,Steps to resolve Delayed Patching of Known Vulnerabilities,1,Low,Open,1670,3,2025-12-25 22:27:57.042371,12187.216456947834,Assignee 11,30.906598634139367,User_39,2024-09-08 11:38:00,12,KPI,ISSUE-0617,Vulnerability Remediation,EU,Reporter 2,10,IT,0,2975.302272659146,Low,USA,2024-09-08 02:46:00,3.022768931531959,file_access,Green
Access by Unauthorized Personnel Detected,29.689392779358382,Log Activity for Reference,Medium,KEY-0618,4.549999999999999,Steps to resolve Access by Unauthorized Personnel Detected,1,Critical,Resolved,643,10,2024-09-11 03:14:00.000000,7132.837667972763,Assignee 18,0.5700536550309984,User_71,2024-09-09 08:06:00,2,KRI,ISSUE-0618,Unauthorized Access,CANADA,Reporter 1,3,Legal,0,5971.672209378903,Low,USA,2024-09-09 03:14:00,2.937762321830351,data_modification,Light Yellow
High-Volume Distributed Denial-of-Service Attack,53.19560137065484,Routine Monitoring,Medium,KEY-0619,4.8,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1,High,Open,872,6,2026-02-07 22:27:57.042371,9063.962228325758,Assignee 19,0.6675144554750344,User_83,2024-09-11 09:51:00,19,KRI,ISSUE-0619,DDOS,CANADA,Reporter 9,1,HR,0,14027.485788860304,Medium,CN,2024-09-10 20:09:00,7.132109015965749,login,Yellow
Unresolved Vulnerabilities from Latest Penetration Test,19.92007341211281,No Action Needed,Low,KEY-0620,3.5,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1,High,Resolved,452,6,2024-09-16 13:56:00.000000,5640.203676530315,Assignee 4,2.0458292179664657,User_25,2024-09-11 15:54:00,5,KPI,ISSUE-0620,Penetration Testing Effectiveness,USA,Reporter 3,1,Sales,0,6995.710016255843,Low,UK,2024-09-11 13:56:00,2.498408353904741,login,Green
