Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0421,KEY-0421,Outdated Operating System Components,1,System Vulnerability,Medium,Open,Reporter 3,Assignee 7,2025-08-30,2025-09-19 22:15:24.985808,20,35.79,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,2131840.0,KPI,User_34,2025-08-30 01:42:00,file_access,FR,FR,1821,27,18,1122.5,40.24121478266018,7271,11.458,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0422,KEY-0422,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,In Progress,Reporter 6,Assignee 4,2024-03-27,2025-09-19 22:15:24.985808,541,74.7,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1994489.0,KPI,User_63,2024-03-27 18:47:00,data_modification,UK,UK,1629,28,6,3476.0,78.57245936427469,4511,20.490000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0423,KEY-0423,Detected Malware Infiltration in Internal Systems,1,Malware,Low,In Progress,Reporter 7,Assignee 6,2023-09-22,2025-09-19 22:15:24.985808,728,25.33,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,2430787.5,KRI,User_81,2023-09-22 08:10:00,data_modification,CANADA,CANADA,900,27,6,1587.5,40.14247065356747,7425,8.615999999999998,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0424,KEY-0424,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 10,Assignee 15,2025-08-25,2025-09-19 22:15:24.985808,25,57.92,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1184210.0,KRI,User_60,2025-08-25 07:10:00,file_access,CN,CN,900,26,3,6386.0,43.728081398487014,3947,16.284,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0425,KEY-0425,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Resolved,Reporter 7,Assignee 4,2023-08-29,2023-09-05 00:00:00.000000,7,36.5,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,805287.5,KRI,User_1,2023-08-29 11:23:00,data_modification,USA,USA,900,26,12,2812.5,52.358871979942684,3447,10.5,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0426,KEY-0426,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Resolved,Reporter 10,Assignee 2,2023-07-11,2023-07-16 00:00:00.000000,5,57.25,Critical,IT,Steps to resolve Insufficient Access Control Measures,1323572.5,KPI,User_98,2023-07-11 20:31:00,file_access,CN,CN,900,26,15,1237.5,48.69168199229054,3786,15.4,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0427,KEY-0427,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Closed,Reporter 10,Assignee 4,2025-06-04,2025-06-06 00:00:00.000000,2,41.13,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,276777.5,KPI,User_15,2025-06-04 16:58:00,login,AU,AU,1580,33,9,1172.5,24.80689618019234,7773,12.126,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0428,KEY-0428,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 2,Assignee 16,2025-01-04,2025-01-14 00:00:00.000000,10,74.16,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1209929.0,KRI,User_95,2025-01-04 20:05:00,file_access,JP,CN,900,26,17,1334.0,55.19779854223535,6611,19.882,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0429,KEY-0429,Inconsistent Review of Security Policies,1,Management Oversight,Critical,Resolved,Reporter 9,Assignee 2,2024-03-09,2024-03-11 00:00:00.000000,2,69.92,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,544436.0,KPI,User_83,2024-03-09 20:53:00,file_access,EU,EU,1886,26,13,551.0,72.698524227729,4156,19.134000000000004,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0430,KEY-0430,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 9,Assignee 16,2025-07-09,2025-07-13 00:00:00.000000,4,54.12,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1711215.0,KRI,User_55,2025-07-09 23:28:00,data_modification,FR,FR,1431,26,15,515.0,29.42006646386975,5660,14.774,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0431,KEY-0431,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 8,Assignee 20,2024-05-03,2024-05-13 00:00:00.000000,10,71.97,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1488760.0,KRI,User_80,2024-05-03 08:32:00,file_access,AU,AU,900,26,9,2432.5,25.276964952867054,6998,18.694,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0432,KEY-0432,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,In Progress,Reporter 6,Assignee 16,2023-11-14,2025-09-19 22:15:24.985808,675,46.27,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2465670.0,KRI,User_60,2023-11-14 18:50:00,data_modification,IN,IN,900,26,9,1505.0,53.683744777535594,4031,13.404,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0433,KEY-0433,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 1,Assignee 20,2023-09-27,2023-10-04 00:00:00.000000,7,63.2,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,888677.0,KPI,User_37,2023-09-27 09:05:00,login,UK,CN,2700,26,13,1772.0,57.01356660201939,6040,17.990000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0434,KEY-0434,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 8,Assignee 14,2025-06-15,2025-06-25 00:00:00.000000,10,41.7,Critical,IT,Steps to resolve Missing or Inaccurate Asset Records,152710.0,KPI,User_45,2025-06-15 19:58:00,data_modification,EU,EU,947,26,12,16002.5,63.06600758133543,3246,12.64,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0435,KEY-0435,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 10,Assignee 5,2023-02-26,2023-03-01 00:00:00.000000,3,47.81,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,999680.0,KPI,User_99,2023-02-26 16:52:00,data_modification,CN,IN,1184,35,17,2867.0,48.60440844036294,4561,14.062,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0436,KEY-0436,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 8,Assignee 13,2024-06-14,2025-09-19 22:15:24.985808,462,3.58,Low,Finance,Steps to resolve Incomplete Risk Management Framework,2067329.0,KPI,User_14,2024-06-14 18:09:00,data_modification,JP,JP,1252,26,17,2132.0,79.92466510054336,3630,4.566,Medium,Schedule Investigation | Limit Data Transfer
ISSUE-0437,KEY-0437,Weak Authentication Protocols,1,Access Control,Medium,Closed,Reporter 2,Assignee 14,2024-03-05,2024-03-12 00:00:00.000000,7,60.24,Critical,IT,Steps to resolve Weak Authentication Protocols,2107740.0,KPI,User_23,2024-03-05 22:21:00,login,CANADA,CANADA,900,26,12,2517.5,53.23215129436158,7015,16.148000000000003,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0438,KEY-0438,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 7,Assignee 6,2025-03-09,2025-03-10 00:00:00.000000,1,62.69,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1263970.0,KPI,User_57,2025-03-09 13:49:00,data_modification,JP,DE,971,26,9,1887.5,79.8228264972646,7672,15.838,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0439,KEY-0439,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Open,Reporter 2,Assignee 5,2024-05-31,2025-09-19 22:15:24.985808,476,80.33,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,2145422.5,KPI,User_47,2024-05-31 10:33:00,data_modification,DE,EU,1683,27,12,3565.0,31.58150534784857,6218,19.616,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0440,KEY-0440,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 1,Assignee 19,2023-12-15,2025-09-19 22:15:24.985808,644,68.65,Critical,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,1901552.0,KRI,User_56,2023-12-15 13:33:00,file_access,EU,EU,900,26,6,944.0,62.89633011301431,6581,19.430000000000007,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0441,KEY-0441,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,In Progress,Reporter 10,Assignee 16,2024-07-09,2025-09-19 22:15:24.985808,437,82.07,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,2185060.0,KRI,User_7,2024-07-09 23:18:00,login,CN,CN,900,26,6,1877.5,45.031084691619434,4612,19.813999999999997,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0442,KEY-0442,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 9,Assignee 17,2023-05-12,2023-05-16 00:00:00.000000,4,31.16,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,247226.0,KRI,User_33,2023-05-12 10:00:00,data_modification,USA,USA,907,26,21,1331.0,42.83639221077034,7389,11.581999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0443,KEY-0443,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 8,Assignee 5,2023-02-21,2023-03-03 00:00:00.000000,10,90.92,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,1294277.0,KPI,User_25,2023-02-21 10:26:00,file_access,EU,EU,1293,31,10,1016.0,49.60662833889457,3713,23.584,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0444,KEY-0444,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Closed,Reporter 10,Assignee 5,2023-04-13,2023-04-22 00:00:00.000000,9,30.91,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2041825.0,KRI,User_64,2023-04-13 01:09:00,data_modification,UK,UK,900,26,15,1985.0,22.403962168371258,4375,9.581999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0445,KEY-0445,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Open,Reporter 1,Assignee 6,2025-03-14,2025-09-19 22:15:24.985808,189,32.9,Critical,Finance,Steps to resolve Insufficient Access Control Measures,803822.0,KPI,User_19,2025-03-14 03:44:00,data_modification,AU,AU,900,26,10,1886.0,44.21372436377996,6230,12.129999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0446,KEY-0446,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Resolved,Reporter 1,Assignee 17,2024-07-29,2024-08-06 00:00:00.000000,8,39.2,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,1341042.5,KRI,User_20,2024-07-29 20:59:00,file_access,Unknown,Unknown,1349,26,18,2915.0,25.049464662277643,5739,11.239999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0447,KEY-0447,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Open,Reporter 4,Assignee 16,2023-11-21,2025-09-19 22:15:24.985808,668,57.27,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1447550.0,KPI,User_67,2023-11-21 13:39:00,file_access,UK,UK,900,33,6,1755.0,32.17264262995806,5854,15.604,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0448,KEY-0448,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 9,Assignee 17,2024-01-16,2025-09-19 22:15:24.985808,612,71.21,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,2058860.0,KRI,User_61,2024-01-16 08:40:00,file_access,UK,UK,900,26,18,13235.0,45.667126308138315,7002,17.791999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0449,KEY-0449,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 10,Assignee 6,2025-04-23,2025-04-28 00:00:00.000000,5,85.22,Critical,HR,Steps to resolve Weak Authentication Protocols,260877.5,KPI,User_25,2025-04-23 23:11:00,data_modification,AU,DE,900,26,15,11740.0,56.797389040870385,4909,20.244,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0450,KEY-0450,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 2,Assignee 3,2024-11-28,2024-12-04 00:00:00.000000,6,73.69,Critical,External Contractors,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2030172.5,KPI,User_38,2024-11-28 22:37:00,data_modification,UK,UK,900,26,21,2267.5,32.52199408021538,6587,18.088,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0451,KEY-0451,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 7,Assignee 14,2025-01-12,2025-09-19 22:15:24.985808,250,59.42,Critical,HR,Steps to resolve Inadequate Firewall Configurations,1384550.0,KPI,User_32,2025-01-12 12:05:00,file_access,AU,AU,900,28,13,4805.0,70.36416305023238,3734,16.934,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0452,KEY-0452,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 9,Assignee 11,2023-09-11,2025-09-19 22:15:24.985808,739,79.74,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,1776730.0,KRI,User_89,2023-09-11 08:14:00,file_access,USA,USA,900,26,12,2360.0,32.30356537169473,4253,20.098,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0453,KEY-0453,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Open,Reporter 3,Assignee 15,2025-01-23,2025-09-19 22:15:24.985808,239,91.82,Critical,Finance,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1316470.0,KPI,User_85,2025-01-23 10:43:00,data_modification,UK,UK,1251,27,12,892.5,50.03260265800872,6233,21.914,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0454,KEY-0454,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,In Progress,Reporter 9,Assignee 19,2024-11-14,2025-09-19 22:15:24.985808,309,99.22,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,496890.0,KRI,User_31,2024-11-14 03:44:00,login,JP,JP,900,26,9,1285.0,64.24903081736784,7186,23.544000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0455,KEY-0455,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Closed,Reporter 8,Assignee 4,2023-11-14,2023-11-18 00:00:00.000000,4,56.98,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,2305802.5,KPI,User_38,2023-11-14 22:55:00,data_modification,CN,CN,900,26,18,6255.0,59.365882565708056,7634,15.496,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0456,KEY-0456,Inadequate Firewall Configurations,1,Network Security,Medium,Open,Reporter 5,Assignee 15,2024-08-19,2025-09-19 22:15:24.985808,396,12.58,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,1360352.5,KPI,User_99,2024-08-19 18:36:00,login,AU,AU,934,26,15,6037.5,23.493046479251404,3779,6.666,Medium,Routine Monitoring | Limit Data Transfer
ISSUE-0457,KEY-0457,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 2,Assignee 8,2025-06-22,2025-09-19 22:15:24.985808,89,18.99,Critical,Operations,Steps to resolve Insufficient Access Control Measures,2229839.0,KPI,User_18,2025-06-22 22:26:00,login,IN,IN,1121,26,21,4994.0,26.967785855858725,3089,8.697999999999999,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0458,KEY-0458,Access by Unauthorized Personnel Detected,1,Unauthorized Access,High,Open,Reporter 6,Assignee 2,2025-04-21,2025-09-19 22:15:24.985808,151,23.33,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,736733.0,KRI,User_79,2025-04-21 23:08:00,file_access,UK,UK,900,26,17,1271.0,31.025883846449513,5408,9.565999999999999,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0459,KEY-0459,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,In Progress,Reporter 7,Assignee 6,2024-09-10,2025-09-19 22:15:24.985808,374,57.2,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,468305.0,KRI,User_9,2024-09-10 04:32:00,file_access,FR,FR,900,27,9,3130.0,59.60246504108043,3256,15.59,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0460,KEY-0460,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 5,Assignee 13,2024-10-15,2025-09-19 22:15:24.985808,339,50.2,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,902891.0,KPI,User_62,2024-10-15 08:26:00,login,IN,IN,900,26,13,5666.0,26.12439464991823,7161,15.59,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0461,KEY-0461,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Closed,Reporter 5,Assignee 11,2025-08-03,2025-08-07 00:00:00.000000,4,49.75,Critical,Operations,Steps to resolve Successful Phishing Attempt Targeting Executives,2298155.0,KRI,User_33,2025-08-03 04:17:00,file_access,AU,CN,900,26,9,2390.0,58.77935001580779,4227,13.15,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
