Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0606,KEY-0606,Inadequate Firewall Configurations,1,Network Security,High,Closed,Reporter 2,Assignee 1,2024-12-16,2024-12-20 00:00:00.000000,4,66.86,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,2104160.0,KPI,User_21,2024-12-16 14:19:00,login,DE,DE,900,26,10,6965.0,35.250693967564665,6791,18.222,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0607,KEY-0607,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Resolved,Reporter 3,Assignee 10,2024-03-31,2024-04-10 00:00:00.000000,10,50.91,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,501807.5,KRI,User_86,2024-03-31 00:44:00,login,DE,DE,1094,26,12,4300.0,65.60937577595202,6039,13.882,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0608,KEY-0608,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 10,Assignee 3,2024-08-20,2024-08-25 00:00:00.000000,5,71.79,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2793806.0,KRI,User_40,2024-08-20 23:27:00,data_modification,UK,UK,1551,28,17,2105.0,78.62879914175514,3657,19.708000000000006,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0609,KEY-0609,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 2,Assignee 18,2024-11-03,2024-11-09 00:00:00.000000,6,81.67,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2353175.0,KRI,User_82,2024-11-03 09:38:00,data_modification,JP,JP,900,26,15,7327.5,22.034798258850483,7038,19.684,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0610,KEY-0610,Outdated Operating System Components,1,System Vulnerability,High,Resolved,Reporter 5,Assignee 11,2025-09-01,2025-09-02 00:00:00.000000,1,34.19,Critical,External Contractors,Steps to resolve Outdated Operating System Components,381278.0,KPI,User_31,2025-09-01 18:49:00,data_modification,UK,UK,1342,26,17,767.0,40.82148254784933,5151,11.338,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0611,KEY-0611,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Open,Reporter 6,Assignee 17,2025-02-20,2025-09-19 22:15:24.985808,211,59.79,Critical,C-Suite Executives,Steps to resolve Inconsistent Review of Security Policies,2081207.5,KPI,User_90,2025-02-20 23:35:00,login,FR,USA,900,26,9,532.5,40.12278900914494,5070,16.108,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0612,KEY-0612,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Closed,Reporter 6,Assignee 5,2023-01-14,2023-01-16 00:00:00.000000,2,6.94,Medium,Operations,Steps to resolve Insufficient Access Control Measures,2292610.0,KPI,User_59,2023-01-14 09:44:00,file_access,AU,Unknown,1649,26,12,2477.5,65.00943161242807,5169,4.537999999999999,Medium,Routine Monitoring | Limit Data Transfer
ISSUE-0613,KEY-0613,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 6,Assignee 6,2023-05-30,2023-06-09 00:00:00.000000,10,32.48,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,2410127.5,KPI,User_41,2023-05-30 21:56:00,file_access,CN,CN,1114,33,9,565.0,46.79776589391521,6095,10.045999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0614,KEY-0614,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Resolved,Reporter 2,Assignee 19,2024-11-25,2024-11-26 00:00:00.000000,1,51.01,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,1397762.5,KPI,User_38,2024-11-25 10:09:00,file_access,Unknown,Unknown,900,27,21,2150.0,29.851192190405104,3231,13.951999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0615,KEY-0615,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Open,Reporter 5,Assignee 9,2025-08-02,2025-09-19 22:15:24.985808,48,68.54,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,2530004.0,KRI,User_79,2025-08-02 06:26:00,data_modification,UK,UK,1536,26,24,4982.0,60.06259503615389,7454,19.408000000000005,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0616,KEY-0616,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Closed,Reporter 9,Assignee 2,2025-03-28,2025-04-04 00:00:00.000000,7,86.12,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,836397.5,KRI,User_19,2025-03-28 01:07:00,login,FR,FR,2466,26,24,5057.5,23.51811350573888,6084,20.574,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0617,KEY-0617,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Critical,Resolved,Reporter 5,Assignee 7,2024-05-12,2024-05-22 00:00:00.000000,10,57.84,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1932890.0,KRI,User_10,2024-05-12 08:20:00,data_modification,Unknown,Unknown,2686,26,10,3083.0,48.29035554011056,7087,17.118000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0618,KEY-0618,Detected Malware Infiltration in Internal Systems,1,Malware,High,Closed,Reporter 10,Assignee 2,2025-03-08,2025-03-10 00:00:00.000000,2,103.77,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,2905025.0,KRI,User_62,2025-03-08 01:22:00,login,IN,IN,916,31,13,9959.0,22.906992669115574,3392,25.254,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0619,KEY-0619,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Closed,Reporter 2,Assignee 14,2024-10-02,2024-10-08 00:00:00.000000,6,75.4,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,1968347.5,KPI,User_63,2024-10-02 16:58:00,file_access,DE,DE,1402,26,9,2610.0,29.293197439937295,6233,18.430000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0620,KEY-0620,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Open,Reporter 6,Assignee 20,2023-04-18,2025-09-19 22:15:24.985808,885,26.46,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,429077.5,KRI,User_95,2023-04-18 15:23:00,login,AU,DE,900,26,18,4570.0,40.748286717003644,6070,8.842,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0621,KEY-0621,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Open,Reporter 10,Assignee 9,2024-11-20,2025-09-19 22:15:24.985808,303,30.89,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2468459.0,KPI,User_38,2024-11-20 02:01:00,file_access,JP,JP,900,26,21,5849.0,28.402050057851923,7803,11.228,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0622,KEY-0622,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Closed,Reporter 5,Assignee 16,2023-01-12,2023-01-15 00:00:00.000000,3,58.68,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,1990060.0,KRI,User_4,2023-01-12 16:50:00,data_modification,Unknown,Unknown,900,26,18,3635.0,53.42901054948159,4528,15.485999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0623,KEY-0623,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Open,Reporter 8,Assignee 20,2024-12-13,2025-09-19 22:15:24.985808,280,35.35,Critical,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1840632.5,KRI,User_33,2024-12-13 04:13:00,login,AU,CANADA,900,26,12,957.5,77.12977365465068,5974,11.37,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0624,KEY-0624,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 9,Assignee 1,2024-12-17,2024-12-18 00:00:00.000000,1,96.64,Critical,Finance,Steps to resolve Insufficient Access Control Measures,657671.0,KPI,User_32,2024-12-17 19:59:00,file_access,AU,USA,2938,26,24,3725.0,21.685063030257993,6203,24.478000000000005,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0625,KEY-0625,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,In Progress,Reporter 10,Assignee 14,2024-01-01,2025-09-19 22:15:24.985808,627,51.19,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1497682.5,KRI,User_90,2024-01-01 11:50:00,login,CN,UK,900,26,18,4765.0,52.375994327427755,3522,13.637999999999998,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0626,KEY-0626,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,In Progress,Reporter 2,Assignee 11,2023-01-13,2025-09-19 22:15:24.985808,980,44.67,Critical,C-Suite Executives,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2176700.0,KPI,User_3,2023-01-13 08:12:00,file_access,JP,IN,900,26,12,2530.0,76.98925807673234,3199,13.234,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0627,KEY-0627,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 8,Assignee 17,2024-12-28,2025-09-19 22:15:24.985808,265,28.62,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,220079.0,KPI,User_62,2024-12-28 22:08:00,data_modification,Unknown,Unknown,900,26,3,2933.0,52.32791222530992,7870,11.074,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer
ISSUE-0628,KEY-0628,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 4,Assignee 12,2025-06-20,2025-09-19 22:15:24.985808,91,35.35,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,719220.0,KPI,User_15,2025-06-20 22:53:00,data_modification,AU,AU,1625,26,6,2255.0,60.08692006656125,5577,10.62,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0629,KEY-0629,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 6,Assignee 19,2025-07-15,2025-07-25 00:00:00.000000,10,68.84,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,355635.0,KRI,User_91,2025-07-15 13:53:00,file_access,DE,DE,900,26,12,3450.0,41.82880680121788,3493,17.168,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0630,KEY-0630,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 8,Assignee 11,2023-05-09,2025-09-19 22:15:24.985808,864,43.46,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,1142887.5,KRI,User_46,2023-05-09 16:09:00,file_access,FR,FR,1520,27,9,730.0,55.03275774634061,3357,12.841999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0631,KEY-0631,Weak Authentication Protocols,1,Access Control,High,In Progress,Reporter 10,Assignee 13,2024-11-03,2025-09-19 22:15:24.985808,320,40.23,Critical,IT,Steps to resolve Weak Authentication Protocols,2755817.0,KPI,User_92,2024-11-03 11:40:00,file_access,USA,CANADA,1080,28,6,2870.0,37.18491793285041,4151,12.945999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0632,KEY-0632,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Open,Reporter 8,Assignee 20,2024-12-13,2025-09-19 22:15:24.985808,280,60.59,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1912460.0,KRI,User_95,2024-12-13 14:22:00,login,JP,JP,910,33,12,782.5,43.94647011723189,3690,15.518,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0633,KEY-0633,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 2,Assignee 16,2025-04-28,2025-04-30 00:00:00.000000,2,57.24,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1729140.0,KPI,User_95,2025-04-28 17:50:00,data_modification,IN,IN,1488,26,12,4257.5,64.47711810261704,3118,14.597999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0634,KEY-0634,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Resolved,Reporter 2,Assignee 18,2023-08-28,2023-08-31 00:00:00.000000,3,52.3,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,453971.0,KPI,User_87,2023-08-28 21:19:00,data_modification,AU,AU,1734,26,13,2498.0,44.724938586660286,4780,15.459999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0635,KEY-0635,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,In Progress,Reporter 7,Assignee 1,2024-05-15,2025-09-19 22:15:24.985808,492,12.03,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,2042715.0,KRI,User_9,2024-05-15 11:18:00,file_access,CANADA,CANADA,900,26,18,1005.0,72.15827776040877,4146,5.956,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0636,KEY-0636,Detected Malware Infiltration in Internal Systems,1,Malware,High,In Progress,Reporter 10,Assignee 11,2024-05-09,2025-09-19 22:15:24.985808,498,56.29,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,389021.0,KRI,User_37,2024-05-09 05:06:00,login,EU,EU,900,26,3,1370.0,58.47845817087139,7648,16.108,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0637,KEY-0637,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 6,Assignee 16,2023-12-22,2023-12-25 00:00:00.000000,3,2.0,Low,C-Suite Executives,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,160045.0,KRI,User_77,2023-12-22 01:32:00,login,EU,EU,900,26,6,1597.5,29.228223110961043,4838,2.95,Low,Log for Reference | Limit Data Transfer
ISSUE-0638,KEY-0638,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 1,Assignee 3,2025-08-11,2025-09-19 22:15:24.985808,39,2.0,Low,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,562256.0,KRI,User_48,2025-08-11 10:31:00,data_modification,FR,FR,2450,26,6,6575.0,78.12102440843333,4855,4.749999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0639,KEY-0639,Inconsistent Review of Security Policies,1,Management Oversight,Low,Resolved,Reporter 6,Assignee 7,2024-06-15,2024-06-18 00:00:00.000000,3,39.13,Critical,HR,Steps to resolve Inconsistent Review of Security Policies,160897.5,KPI,User_14,2024-06-15 06:34:00,file_access,UK,UK,900,26,9,1375.0,78.62850894071148,5266,10.975999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0640,KEY-0640,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Resolved,Reporter 10,Assignee 17,2023-03-09,2023-03-12 00:00:00.000000,3,31.87,Critical,Operations,Steps to resolve Inconsistent Review of Security Policies,249502.5,KPI,User_7,2023-03-09 02:43:00,login,FR,FR,900,26,9,627.5,48.46294164306639,3892,10.123999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0641,KEY-0641,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 2,Assignee 3,2025-07-01,2025-09-19 22:15:24.985808,80,44.06,Critical,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,2781326.0,KRI,User_32,2025-07-01 16:20:00,file_access,USA,USA,900,26,10,4223.0,70.61648152728215,3081,13.862,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0642,KEY-0642,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 6,Assignee 2,2024-11-10,2025-09-19 22:15:24.985808,313,69.25,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,2302493.0,KPI,User_83,2024-11-10 14:05:00,login,USA,USA,900,26,17,974.0,75.20820589954452,3365,18.900000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0643,KEY-0643,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Open,Reporter 6,Assignee 13,2024-04-26,2025-09-19 22:15:24.985808,511,53.35,Critical,Operations,Steps to resolve Weak Cloud Storage Access Controls,1528160.0,KRI,User_31,2024-04-26 10:38:00,file_access,FR,FR,900,26,18,1380.0,76.33172810974968,3350,14.97,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0644,KEY-0644,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Open,Reporter 5,Assignee 4,2025-06-11,2025-09-19 22:15:24.985808,100,71.82,Critical,Operations,Steps to resolve Detected Malware Infiltration in Internal Systems,444267.5,KRI,User_10,2025-06-11 16:47:00,data_modification,EU,JP,900,26,12,5770.0,75.03686880625068,6468,18.814,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0645,KEY-0645,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 10,Assignee 13,2025-07-06,2025-09-19 22:15:24.985808,75,59.39,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,938714.0,KRI,User_44,2025-07-06 03:00:00,login,EU,EU,932,26,21,686.0,45.32861997220364,6918,17.428,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0646,KEY-0646,Outdated Operating System Components,1,System Vulnerability,Critical,Closed,Reporter 6,Assignee 13,2023-11-17,2023-11-22 00:00:00.000000,5,53.06,Critical,External Contractors,Steps to resolve Outdated Operating System Components,1449266.0,KPI,User_31,2023-11-17 13:42:00,login,CN,CANADA,965,26,6,1316.0,27.519814209225512,4494,15.812000000000001,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
