Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0706,KEY-0706,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 9,Assignee 9,2024-08-11,2024-08-20 00:00:00.000000,9,47.08,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,769058.0,KPI,User_56,2024-08-11 13:48:00,login,Unknown,JP,900,26,28,9461.0,15.316,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0707,KEY-0707,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Open,Reporter 3,Assignee 12,2023-12-30,2024-12-31 22:33:01.735013,367,6.45,Medium,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,2397308.0,KRI,User_76,2023-12-30 07:53:00,login,UK,EU,900,26,28,593.0,6.1899999999999995,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0708,KEY-0708,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 10,Assignee 7,2024-05-11,2024-05-13 00:00:00.000000,2,50.11,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,1718872.5,KRI,User_7,2024-05-11 22:49:00,data_modification,CANADA,CANADA,1563,26,9,8677.5,13.722,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0709,KEY-0709,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Resolved,Reporter 7,Assignee 6,2024-11-02,2024-11-10 00:00:00.000000,8,104.75,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,247448.0,KPI,User_83,2024-11-02 02:42:00,login,Unknown,Unknown,900,31,10,14279.0,27.450000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0710,KEY-0710,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 3,Assignee 16,2023-05-21,2023-05-24 00:00:00.000000,3,51.46,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,964227.5,KRI,User_45,2023-05-21 04:48:00,file_access,CN,CN,900,26,3,895.0,14.492,Critical,Isolate Affected System & Restrict User Access | Limit Data Transfer,Orange-Red
ISSUE-0711,KEY-0711,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,Closed,Reporter 7,Assignee 6,2024-11-05,2024-11-14 00:00:00.000000,9,52.33,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,875150.0,KPI,User_89,2024-11-05 20:51:00,file_access,JP,JP,900,26,17,5615.0,16.966,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0712,KEY-0712,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Resolved,Reporter 1,Assignee 6,2024-12-04,2024-12-14 00:00:00.000000,10,72.84,Critical,C-Suite Executives,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1460237.5,KPI,User_76,2024-12-04 21:58:00,login,FR,FR,900,26,12,3382.5,18.668,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0713,KEY-0713,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 6,Assignee 3,2024-07-01,2024-07-11 00:00:00.000000,10,30.43,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,278729.0,KPI,User_77,2024-07-01 02:43:00,file_access,CANADA,IN,900,26,13,1472.0,11.986,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0714,KEY-0714,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 9,Assignee 15,2024-06-26,2024-12-31 22:33:01.735013,188,76.56,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,463463.0,KRI,User_36,2024-06-26 06:33:00,file_access,EU,EU,1579,31,13,602.0,21.212,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0715,KEY-0715,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Resolved,Reporter 10,Assignee 10,2023-09-27,2023-09-28 00:00:00.000000,1,47.92,Critical,HR,Steps to resolve Detected Malware Infiltration in Internal Systems,1031867.5,KRI,User_21,2023-09-27 22:27:00,file_access,IN,IN,900,26,15,2085.0,14.184000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0716,KEY-0716,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 4,Assignee 15,2024-04-08,2024-04-16 00:00:00.000000,8,57.16,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,2225402.0,KRI,User_75,2024-04-08 13:00:00,file_access,CANADA,CANADA,1215,26,10,1775.0,17.332,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0717,KEY-0717,Inconsistent Review of Security Policies,1,Management Oversight,Critical,In Progress,Reporter 5,Assignee 19,2023-01-26,2024-12-31 22:33:01.735013,705,61.65,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,1615070.0,KPI,User_25,2023-01-26 03:44:00,data_modification,FR,FR,1830,28,21,1619.0,18.83,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0718,KEY-0718,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 4,Assignee 20,2023-10-21,2023-10-30 00:00:00.000000,9,58.74,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,2261039.0,KRI,User_36,2023-10-21 00:36:00,data_modification,Unknown,Unknown,1679,28,10,3077.0,17.648000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0719,KEY-0719,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Resolved,Reporter 1,Assignee 16,2023-11-22,2023-11-29 00:00:00.000000,7,38.62,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2421110.0,KRI,User_86,2023-11-22 18:28:00,data_modification,DE,DE,1285,26,15,955.0,11.624,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0720,KEY-0720,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 6,Assignee 19,2024-04-29,2024-04-30 00:00:00.000000,1,26.87,Critical,HR,Steps to resolve Inadequate Firewall Configurations,1164110.0,KPI,User_22,2024-04-29 04:21:00,login,DE,USA,1801,27,15,4122.5,9.974,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0721,KEY-0721,Weak Authentication Protocols,1,Access Control,Low,Closed,Reporter 7,Assignee 19,2024-07-09,2024-07-15 00:00:00.000000,6,30.83,Critical,External Contractors,Steps to resolve Weak Authentication Protocols,984835.0,KPI,User_63,2024-07-09 11:02:00,data_modification,USA,AU,900,26,3,2990.0,9.666,Critical,Increase Monitoring & Schedule Review | Limit Data Transfer,Orange
ISSUE-0722,KEY-0722,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,In Progress,Reporter 5,Assignee 12,2023-09-19,2024-12-31 22:33:01.735013,469,55.34,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,2064985.0,KPI,User_88,2023-09-19 15:03:00,data_modification,IN,CN,2227,26,12,5655.0,15.168000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0723,KEY-0723,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Resolved,Reporter 8,Assignee 14,2023-10-04,2023-10-14 00:00:00.000000,10,34.3,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1868870.0,KPI,User_29,2023-10-04 02:16:00,data_modification,CN,CN,1253,26,21,2321.0,12.76,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0724,KEY-0724,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 9,Assignee 6,2024-11-13,2024-11-14 00:00:00.000000,1,49.56,Critical,C-Suite Executives,Steps to resolve Supplier Security Compliance Gaps,905965.0,KPI,User_58,2024-11-13 02:06:00,file_access,UK,UK,1039,27,9,1210.0,14.512,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0725,KEY-0725,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,In Progress,Reporter 9,Assignee 13,2024-09-12,2024-12-31 22:33:01.735013,110,69.34,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,2124044.0,KPI,User_10,2024-09-12 01:05:00,login,USA,USA,1632,28,17,3086.0,20.368000000000002,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0726,KEY-0726,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Open,Reporter 2,Assignee 4,2023-02-17,2024-12-31 22:33:01.735013,683,16.63,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2395357.5,KPI,User_56,2023-02-17 07:43:00,data_modification,EU,EU,900,26,15,2215.0,8.326,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0727,KEY-0727,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Resolved,Reporter 6,Assignee 20,2024-11-29,2024-12-01 00:00:00.000000,2,50.01,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,323455.0,KRI,User_23,2024-11-29 23:53:00,data_modification,CN,CN,952,26,15,1535.0,14.602,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0728,KEY-0728,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 4,Assignee 16,2024-12-23,2024-12-25 00:00:00.000000,2,62.87,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,982712.5,KPI,User_32,2024-12-23 00:51:00,login,USA,USA,1624,26,18,1515.0,17.174,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0729,KEY-0729,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 2,Assignee 4,2024-07-09,2024-07-15 00:00:00.000000,6,62.87,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,750160.0,KRI,User_19,2024-07-09 06:08:00,file_access,CN,CN,900,26,12,3572.5,17.374,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0730,KEY-0730,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,Closed,Reporter 6,Assignee 2,2024-08-11,2024-08-14 00:00:00.000000,3,2.0,Low,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1164492.5,KRI,User_91,2024-08-11 11:25:00,login,Unknown,Unknown,900,26,9,9020.0,3.4,Low,Log for Reference | Limit Data Transfer,Green-Yellow
ISSUE-0731,KEY-0731,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Closed,Reporter 7,Assignee 5,2024-05-28,2024-06-01 00:00:00.000000,4,58.27,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,1621271.0,KPI,User_12,2024-05-28 10:28:00,data_modification,DE,DE,1595,26,21,1154.0,17.354000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0732,KEY-0732,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Closed,Reporter 5,Assignee 14,2024-10-15,2024-10-20 00:00:00.000000,5,68.04,Critical,External Contractors,Steps to resolve Supplier Security Compliance Gaps,1484072.5,KPI,User_92,2024-10-15 00:49:00,data_modification,FR,FR,1834,30,6,2360.0,18.408000000000005,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0733,KEY-0733,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Closed,Reporter 10,Assignee 14,2023-06-26,2023-07-06 00:00:00.000000,10,12.98,Critical,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,1688822.5,KPI,User_39,2023-06-26 15:07:00,login,UK,UK,900,26,12,2640.0,7.596,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0734,KEY-0734,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Resolved,Reporter 5,Assignee 20,2024-09-01,2024-09-11 00:00:00.000000,10,81.86,Critical,Operations,Steps to resolve Increased Exposure due to Insufficient Data Encryption,696989.0,KRI,User_17,2024-09-01 15:55:00,login,EU,EU,900,26,17,503.0,22.872,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0735,KEY-0735,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,Closed,Reporter 9,Assignee 12,2024-10-16,2024-10-19 00:00:00.000000,3,60.71,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,884442.5,KRI,User_43,2024-10-16 08:47:00,file_access,CANADA,CANADA,2274,26,12,3982.5,16.742,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0736,KEY-0736,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 1,Assignee 15,2024-04-26,2024-12-31 22:33:01.735013,249,71.72,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,850607.5,KPI,User_46,2024-04-26 11:47:00,data_modification,Unknown,Unknown,1087,26,15,1325.0,18.444000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0737,KEY-0737,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 4,Assignee 10,2024-09-08,2024-09-10 00:00:00.000000,2,49.16,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1895837.0,KPI,User_30,2024-09-08 09:25:00,login,CN,CN,1707,26,13,584.0,15.332,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0738,KEY-0738,Inadequate Firewall Configurations,1,Network Security,Low,Open,Reporter 2,Assignee 8,2024-07-09,2024-12-31 22:33:01.735013,175,87.75,Critical,Legal,Steps to resolve Inadequate Firewall Configurations,651637.5,KPI,User_95,2024-07-09 15:50:00,login,DE,JP,1847,26,9,2297.5,21.650000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0739,KEY-0739,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Closed,Reporter 9,Assignee 7,2023-01-10,2023-01-17 00:00:00.000000,7,2.0,Low,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,2361572.0,KRI,User_23,2023-01-10 07:56:00,login,JP,JP,1504,26,21,3806.0,5.1,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0740,KEY-0740,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 1,Assignee 20,2024-08-14,2024-08-15 00:00:00.000000,1,71.01,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,2844191.0,KPI,User_42,2024-08-14 05:14:00,data_modification,AU,AU,900,26,10,2597.0,20.302000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0741,KEY-0741,Outdated Operating System Components,1,System Vulnerability,Medium,Open,Reporter 8,Assignee 11,2023-03-02,2024-12-31 22:33:01.735013,670,89.33,Critical,Legal,Steps to resolve Outdated Operating System Components,1232637.5,KPI,User_43,2023-03-02 20:35:00,data_modification,JP,JP,2263,26,6,1622.5,22.866,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0742,KEY-0742,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Closed,Reporter 10,Assignee 2,2023-06-21,2023-06-27 00:00:00.000000,6,28.22,Critical,HR,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1021680.0,KPI,User_17,2023-06-21 13:28:00,login,FR,FR,900,26,9,2752.5,9.544,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0743,KEY-0743,Detected Malware Infiltration in Internal Systems,1,Malware,High,Resolved,Reporter 4,Assignee 20,2023-01-12,2023-01-20 00:00:00.000000,8,94.12,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,1848248.0,KRI,User_81,2023-01-12 15:41:00,data_modification,AU,USA,2577,28,17,2306.0,24.724,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0744,KEY-0744,Inconsistent Review of Security Policies,1,Management Oversight,Low,In Progress,Reporter 10,Assignee 4,2023-10-14,2024-12-31 22:33:01.735013,444,38.64,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,625162.5,KPI,User_16,2023-10-14 08:27:00,data_modification,AU,AU,1017,26,9,737.5,11.828000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0745,KEY-0745,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 5,Assignee 16,2024-03-24,2024-03-29 00:00:00.000000,5,83.17,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,1434115.0,KRI,User_77,2024-03-24 01:46:00,data_modification,CANADA,CANADA,900,26,12,2317.5,20.534000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0746,KEY-0746,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Open,Reporter 5,Assignee 19,2023-07-03,2024-12-31 22:33:01.735013,547,22.41,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,717547.5,KRI,User_12,2023-07-03 06:44:00,file_access,DE,DE,1700,26,15,5370.0,8.582,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0747,KEY-0747,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,In Progress,Reporter 4,Assignee 11,2023-09-16,2024-12-31 22:33:01.735013,472,59.21,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,1203839.0,KRI,User_88,2023-09-16 20:52:00,file_access,Unknown,Unknown,2728,35,17,800.0,17.742,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
