Issue ID,Issue Key,Issue Name,Category,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Age Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Severity,Num Files Accessed,Login Attempts,Session Duration in Second,Data Transfer MB
ISSUE-0959,KEY-0959,Lack of Updated Risk Management Procedures,Risk Management Maturity,Resolved,Reporter 10,Assignee 7,2023-11-24,2023-11-29 00:00:00.000000,5,192.65,Critical,Finance,Steps to resolve Lack of Updated Risk Management Procedures,1488300.0,KPI,User_71,2023-11-24 16:06:00,file_access,['Unknown'],JP,High,26,13,924,1367.0
ISSUE-0960,KEY-0960,High Frequency of Policy Violations,Management Oversight,Open,Reporter 2,Assignee 15,2024-03-19,2024-11-07 19:53:43.863851,233,112.17,Critical,IT,Steps to resolve High Frequency of Policy Violations,4947015.0,KPI,User_65,2024-03-19 19:57:00,login,['EU'],Unknown,Low,26,6,900,2350.0
ISSUE-0961,KEY-0961,Lack of Updated Risk Management Procedures,Risk Management Maturity,In Progress,Reporter 1,Assignee 7,2023-11-16,2024-11-07 19:53:43.863851,357,61.06,Critical,Sales,Steps to resolve Lack of Updated Risk Management Procedures,1648685.0,KPI,User_99,2023-11-16 02:57:00,login,['IN'],USA,Medium,26,9,1815,617.5
ISSUE-0962,KEY-0962,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Resolved,Reporter 1,Assignee 9,2023-09-09,2023-09-19 00:00:00.000000,10,89.2,Critical,HR,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,3005035.0,KRI,User_34,2023-09-09 16:24:00,file_access,['FR'],['FR'],Medium,26,15,900,1742.5
ISSUE-0963,KEY-0963,Sudden Increase in Unfiltered Traffic,Network Security,Resolved,Reporter 6,Assignee 12,2024-08-15,2024-08-20 00:00:00.000000,5,123.59,Critical,Sales,Steps to resolve Sudden Increase in Unfiltered Traffic,4881360.0,KPI,User_43,2024-08-15 04:55:00,file_access,['USA'],UK,Low,26,12,900,2245.0
ISSUE-0964,KEY-0964,Malware Detected in Core System Components,Malware,Resolved,Reporter 6,Assignee 6,2023-08-29,2023-09-04 00:00:00.000000,6,57.63,Critical,Legal,Steps to resolve Malware Detected in Core System Components,1409540.0,KRI,User_47,2023-08-29 20:09:00,login,['FR'],FR,Low,26,12,1392,4465.0
ISSUE-0965,KEY-0965,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Closed,Reporter 5,Assignee 19,2023-01-22,2023-01-26 00:00:00.000000,4,129.13,Critical,IT,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,3983860.0,KRI,User_83,2023-01-22 20:26:00,data_modification,['USA'],UK,High,26,13,1681,4202.0
ISSUE-0966,KEY-0966,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Resolved,Reporter 4,Assignee 7,2024-04-16,2024-04-24 00:00:00.000000,8,3.04,Low,Sales,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,2406115.0,KRI,User_14,2024-04-16 16:55:00,data_modification,['USA'],['USA'],Medium,26,12,925,895.0
ISSUE-0967,KEY-0967,Lack of Updated Risk Management Procedures,Risk Management Maturity,Closed,Reporter 7,Assignee 5,2023-10-31,2023-11-04 00:00:00.000000,4,179.21,Critical,Finance,Steps to resolve Lack of Updated Risk Management Procedures,5159836.0,KPI,User_93,2023-10-31 23:38:00,login,['Unknown'],USA,Low,26,6,900,1082.5
ISSUE-0968,KEY-0968,Supplier Network Breach Exposure,Procurement Security,Resolved,Reporter 6,Assignee 18,2023-11-15,2023-11-18 00:00:00.000000,3,0.0,Low,Operations,Steps to resolve Supplier Network Breach Exposure,5715898.0,KPI,User_62,2023-11-15 19:42:00,file_access,['FR'],UK,High,26,3,900,5063.0
ISSUE-0969,KEY-0969,Multiple Unauthorized Access Attempts Detected,Access Control,Open,Reporter 4,Assignee 18,2024-04-18,2024-11-07 19:53:43.863851,203,95.38,Critical,Operations,Steps to resolve Multiple Unauthorized Access Attempts Detected,4887810.0,KPI,User_76,2024-04-18 23:53:00,login,['USA'],CANADA,Medium,26,21,900,4492.5
ISSUE-0970,KEY-0970,Unassessed High-Risk Areas,Risk Assessment Coverage,Resolved,Reporter 10,Assignee 10,2024-08-24,2024-08-29 00:00:00.000000,5,34.1,Critical,HR,Steps to resolve Unassessed High-Risk Areas,4340980.0,KPI,User_7,2024-08-24 10:55:00,login,['IN'],IN,High,26,13,900,2474.0
ISSUE-0971,KEY-0971,High Frequency of Policy Violations,Management Oversight,Open,Reporter 5,Assignee 17,2023-06-08,2024-11-07 19:53:43.863851,518,71.77,Critical,HR,Steps to resolve High Frequency of Policy Violations,2385205.0,KPI,User_14,2023-06-08 00:31:00,login,['CANADA'],DE,Low,26,15,1680,4110.0
ISSUE-0972,KEY-0972,Supplier Network Breach Exposure,Procurement Security,Resolved,Reporter 1,Assignee 10,2024-07-22,2024-07-30 00:00:00.000000,8,234.97,Critical,HR,Steps to resolve Supplier Network Breach Exposure,2349530.0,KPI,User_86,2024-07-22 20:45:00,file_access,['IN'],CN,Critical,35,13,1331,1889.0
ISSUE-0973,KEY-0973,Unassessed High-Risk Areas,Risk Assessment Coverage,Open,Reporter 10,Assignee 2,2023-12-09,2024-11-07 19:53:43.863851,334,63.69,Critical,IT,Steps to resolve Unassessed High-Risk Areas,4758105.0,KPI,User_31,2023-12-09 18:41:00,data_modification,['FR'],DE,High,26,21,1003,2288.0
ISSUE-0974,KEY-0974,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Open,Reporter 7,Assignee 1,2024-10-18,2024-11-07 19:53:43.863851,20,0.0,Low,Sales,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,4229745.0,KRI,User_39,2024-10-18 19:24:00,data_modification,['UK'],Unknown,High,39,17,1488,2945.0
ISSUE-0975,KEY-0975,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,Open,Reporter 3,Assignee 8,2023-01-02,2024-11-07 19:53:43.863851,675,69.76,Critical,Operations,Steps to resolve Delayed Patching of Critical Vulnerabilities,408975.0,KPI,User_64,2023-01-02 04:05:00,file_access,['CN'],CANADA,Low,26,9,900,537.5
ISSUE-0976,KEY-0976,Unusual Data Transfer Volumes Detected,Data Breach,Open,Reporter 6,Assignee 19,2023-01-04,2024-11-07 19:53:43.863851,673,58.6,Critical,Operations,Steps to resolve Unusual Data Transfer Volumes Detected,4631440.0,KRI,User_29,2023-01-04 21:39:00,login,['CANADA'],AU,Critical,26,17,949,1478.0
ISSUE-0977,KEY-0977,High-Volume Distributed Denial-of-Service Attack from Multiple Sources,DDOS,In Progress,Reporter 3,Assignee 6,2024-07-23,2024-11-07 19:53:43.863851,107,254.99,Critical,Finance,Steps to resolve High-Volume Distributed Denial-of-Service Attack from Multiple Sources,2434594.0,KRI,User_81,2024-07-23 16:46:00,login,['AU'],JP,Critical,26,3,900,3641.0
ISSUE-0978,KEY-0978,Unanticipated Increase in Risk Exposure,Risk Exposure,In Progress,Reporter 1,Assignee 19,2023-07-22,2024-11-07 19:53:43.863851,474,227.64,Critical,Sales,Steps to resolve Unanticipated Increase in Risk Exposure,741310.0,KRI,User_39,2023-07-22 19:35:00,login,['IN'],['IN'],High,26,17,1329,722.0
ISSUE-0979,KEY-0979,Spike in Unauthorized Access Attempts,Unauthorized Access,Resolved,Reporter 4,Assignee 8,2023-11-09,2023-11-16 00:00:00.000000,7,130.08,Critical,IT,Steps to resolve Spike in Unauthorized Access Attempts,1644875.0,KRI,User_90,2023-11-09 02:10:00,data_modification,['DE'],DE,Critical,26,6,900,1202.0
ISSUE-0980,KEY-0980,Unusual Data Access from External Locations,Data Leak,Resolved,Reporter 8,Assignee 14,2024-11-04,2024-11-11 00:00:00.000000,7,128.21,Critical,IT,Steps to resolve Unusual Data Access from External Locations,2588536.0,KRI,User_4,2024-11-04 23:34:00,login,['JP'],['JP'],Medium,30,9,1169,597.5
ISSUE-0981,KEY-0981,Ineffective Access Controls in High-Sensitivity Areas,Control Effectiveness,Resolved,Reporter 3,Assignee 1,2023-07-27,2023-07-28 00:00:00.000000,1,112.48,Critical,Operations,Steps to resolve Ineffective Access Controls in High-Sensitivity Areas,2875804.0,KPI,User_45,2023-07-27 02:19:00,login,['CANADA'],FR,Medium,26,6,1104,2040.0
ISSUE-0982,KEY-0982,Unusual Data Access from External Locations,Data Leak,Open,Reporter 7,Assignee 19,2024-05-13,2024-11-07 19:53:43.863851,178,25.92,Critical,Sales,Steps to resolve Unusual Data Access from External Locations,285985.0,KRI,User_73,2024-05-13 01:04:00,login,['UK'],['UK'],Low,26,9,900,4245.0
ISSUE-0983,KEY-0983,Supplier Network Breach Exposure,Procurement Security,Open,Reporter 8,Assignee 9,2024-06-07,2024-11-07 19:53:43.863851,153,32.21,Critical,HR,Steps to resolve Supplier Network Breach Exposure,3924735.0,KPI,User_88,2024-06-07 10:57:00,data_modification,['CN'],JP,Medium,26,21,900,1215.0
ISSUE-0984,KEY-0984,Unusual Data Access from External Locations,Data Leak,Resolved,Reporter 4,Assignee 1,2024-04-08,2024-04-13 00:00:00.000000,5,150.44,Critical,Finance,Steps to resolve Unusual Data Access from External Locations,2666640.0,KRI,User_22,2024-04-08 23:17:00,login,['FR'],Unknown,Low,26,6,900,6852.5
ISSUE-0985,KEY-0985,Targeted Phishing Campaign Against Executives,Phishing Attack,Closed,Reporter 8,Assignee 18,2023-11-01,2023-11-05 00:00:00.000000,4,81.0,Critical,Sales,Steps to resolve Targeted Phishing Campaign Against Executives,3743300.0,KRI,User_39,2023-11-01 03:52:00,data_modification,['Unknown'],FR,High,35,10,1061,2051.0
ISSUE-0986,KEY-0986,Sudden Increase in Unfiltered Traffic,Network Security,Resolved,Reporter 1,Assignee 1,2024-06-29,2024-07-07 00:00:00.000000,8,243.11,Critical,Sales,Steps to resolve Sudden Increase in Unfiltered Traffic,3318448.0,KPI,User_40,2024-06-29 18:09:00,file_access,['FR'],FR,Low,26,15,1273,2472.5
ISSUE-0987,KEY-0987,Sudden Increase in Unfiltered Traffic,Network Security,In Progress,Reporter 4,Assignee 8,2023-04-05,2024-11-07 19:53:43.863851,582,117.19,Critical,IT,Steps to resolve Sudden Increase in Unfiltered Traffic,4484465.0,KPI,User_71,2023-04-05 15:21:00,login,['USA'],DE,Low,26,3,1167,7500.0
ISSUE-0988,KEY-0988,Lack of Updated Risk Management Procedures,Risk Management Maturity,Resolved,Reporter 4,Assignee 12,2023-05-07,2023-05-16 00:00:00.000000,9,0.0,Low,Legal,Steps to resolve Lack of Updated Risk Management Procedures,3960415.0,KPI,User_41,2023-05-07 08:24:00,login,['USA'],FR,Critical,28,17,900,1643.0
ISSUE-0989,KEY-0989,Lack of Updated Risk Management Procedures,Risk Management Maturity,Resolved,Reporter 8,Assignee 14,2024-10-11,2024-10-20 00:00:00.000000,9,26.74,Critical,Finance,Steps to resolve Lack of Updated Risk Management Procedures,4538195.0,KPI,User_9,2024-10-11 21:37:00,login,['EU'],USA,Critical,26,6,1063,4259.0
ISSUE-0990,KEY-0990,High Frequency of Policy Violations,Management Oversight,Closed,Reporter 10,Assignee 3,2024-04-18,2024-04-27 00:00:00.000000,9,85.54,Critical,Sales,Steps to resolve High Frequency of Policy Violations,2006044.0,KPI,User_61,2024-04-18 10:36:00,login,['UK'],EU,Medium,26,15,900,665.0
ISSUE-0991,KEY-0991,Unusual Data Access from External Locations,Data Leak,In Progress,Reporter 8,Assignee 11,2023-07-12,2024-11-07 19:53:43.863851,484,136.95,Critical,Operations,Steps to resolve Unusual Data Access from External Locations,4751182.0,KRI,User_55,2023-07-12 19:36:00,login,['CANADA'],UK,Medium,26,12,1299,4200.0
ISSUE-0992,KEY-0992,Unanticipated Increase in Risk Exposure,Risk Exposure,Resolved,Reporter 1,Assignee 12,2023-01-26,2023-01-30 00:00:00.000000,4,164.31,Critical,HR,Steps to resolve Unanticipated Increase in Risk Exposure,1697285.0,KRI,User_67,2023-01-26 16:58:00,login,['AU'],USA,Medium,33,18,900,1805.0
ISSUE-0993,KEY-0993,Sudden Increase in Unfiltered Traffic,Network Security,Closed,Reporter 9,Assignee 15,2024-09-25,2024-09-30 00:00:00.000000,5,388.6,Critical,Legal,Steps to resolve Sudden Increase in Unfiltered Traffic,2017096.0,KPI,User_8,2024-09-25 08:14:00,login,['UK'],FR,High,26,10,1489,2609.0
ISSUE-0994,KEY-0994,Unusual Data Access from External Locations,Data Leak,Closed,Reporter 9,Assignee 15,2023-01-22,2023-01-23 00:00:00.000000,1,131.43,Critical,IT,Steps to resolve Unusual Data Access from External Locations,1055000.0,KRI,User_41,2023-01-22 19:34:00,file_access,['DE'],EU,Low,26,9,1103,1832.5
ISSUE-0995,KEY-0995,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,Closed,Reporter 7,Assignee 10,2024-08-15,2024-08-20 00:00:00.000000,5,107.85,Critical,Finance,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,2690695.0,KRI,User_6,2024-08-15 15:39:00,file_access,['EU'],CN,Medium,26,6,1540,1435.0
ISSUE-0996,KEY-0996,Supplier Network Breach Exposure,Procurement Security,Closed,Reporter 7,Assignee 14,2024-08-18,2024-08-28 00:00:00.000000,10,111.23,Critical,Legal,Steps to resolve Supplier Network Breach Exposure,3412570.0,KPI,User_29,2024-08-18 10:24:00,data_modification,['IN'],CN,Critical,26,6,1601,3218.0
ISSUE-0997,KEY-0997,High-Volume Distributed Denial-of-Service Attack from Multiple Sources,DDOS,Open,Reporter 6,Assignee 20,2023-07-20,2024-11-07 19:53:43.863851,476,178.83,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack from Multiple Sources,4446740.0,KRI,User_82,2023-07-20 15:42:00,file_access,['DE'],Unknown,High,31,13,1452,6836.0
ISSUE-0998,KEY-0998,Spike in Unauthorized Access Attempts,Unauthorized Access,Open,Reporter 6,Assignee 11,2023-09-11,2024-11-07 19:53:43.863851,423,200.47,Critical,IT,Steps to resolve Spike in Unauthorized Access Attempts,2441608.0,KRI,User_23,2023-09-11 15:42:00,data_modification,['CN'],['CN'],High,26,17,1931,539.0
ISSUE-0999,KEY-0999,Newly Discovered Vulnerabilities in Core Systems,System Vulnerability,Resolved,Reporter 10,Assignee 9,2024-04-13,2024-04-19 00:00:00.000000,6,101.24,Critical,Sales,Steps to resolve Newly Discovered Vulnerabilities in Core Systems,2614024.0,KPI,User_43,2024-04-13 02:39:00,file_access,['UK'],AU,Low,26,9,900,1612.5
ISSUE-1000,KEY-1000,Potential Non-Compliance Detected in Sensitive Data Handling,Legal Compliance,In Progress,Reporter 2,Assignee 2,2023-01-17,2024-11-07 19:53:43.863851,660,131.44,Critical,Finance,Steps to resolve Potential Non-Compliance Detected in Sensitive Data Handling,4552235.0,KRI,User_25,2023-01-17 22:18:00,data_modification,['EU'],['EU'],Medium,27,9,900,4125.0
ISSUE-1001,KEY-1001,Supplier Network Breach Exposure,Procurement Security,Resolved,Reporter 4,Assignee 18,2023-01-29,2023-02-08 00:00:00.000000,10,0.0,Low,Operations,Steps to resolve Supplier Network Breach Exposure,3460672.0,KPI,User_18,2023-01-29 10:14:00,login,['CN'],Unknown,Critical,26,24,2436,6515.0
ISSUE-1002,KEY-1002,Unanticipated Increase in Risk Exposure,Risk Exposure,Resolved,Reporter 9,Assignee 14,2023-01-31,2023-02-01 00:00:00.000000,1,15.96,Critical,Sales,Steps to resolve Unanticipated Increase in Risk Exposure,4735000.0,KRI,User_5,2023-01-31 06:15:00,file_access,['CN'],CN,High,26,24,900,3167.0
ISSUE-1003,KEY-1003,Spike in Unauthorized Access Attempts,Unauthorized Access,In Progress,Reporter 8,Assignee 2,2023-08-15,2024-11-07 19:53:43.863851,450,86.54,Critical,Legal,Steps to resolve Spike in Unauthorized Access Attempts,1295974.0,KRI,User_84,2023-08-15 17:49:00,file_access,['FR'],['FR'],High,35,13,1516,617.0
ISSUE-1004,KEY-1004,Significant Number of Untracked Devices,Asset Inventory Accuracy,Resolved,Reporter 3,Assignee 6,2023-05-29,2023-06-04 00:00:00.000000,6,277.93,Critical,Operations,Steps to resolve Significant Number of Untracked Devices,5576224.0,KPI,User_50,2023-05-29 13:08:00,login,['DE'],CANADA,High,26,6,900,15452.0
ISSUE-1005,KEY-1005,Supplier Network Breach Exposure,Procurement Security,Closed,Reporter 3,Assignee 1,2023-12-12,2023-12-19 00:00:00.000000,7,41.33,Critical,Operations,Steps to resolve Supplier Network Breach Exposure,4702610.0,KPI,User_28,2023-12-12 17:13:00,data_modification,['DE'],['DE'],High,26,17,1304,4121.0
ISSUE-1006,KEY-1006,Unusual Data Access from External Locations,Data Leak,Resolved,Reporter 2,Assignee 16,2023-01-05,2023-01-15 00:00:00.000000,10,157.65,Critical,HR,Steps to resolve Unusual Data Access from External Locations,5796820.0,KRI,User_39,2023-01-05 02:34:00,data_modification,['USA'],EU,Low,26,3,1226,930.0
ISSUE-1007,KEY-1007,Unusual Data Access from External Locations,Data Leak,Open,Reporter 2,Assignee 16,2023-10-13,2024-11-07 19:53:43.863851,391,173.49,Critical,Operations,Steps to resolve Unusual Data Access from External Locations,1791955.0,KRI,User_20,2023-10-13 01:18:00,data_modification,['JP'],IN,Low,26,15,900,5712.5
ISSUE-1008,KEY-1008,Newly Discovered Vulnerabilities in Core Systems,System Vulnerability,Resolved,Reporter 7,Assignee 17,2024-09-23,2024-09-26 00:00:00.000000,3,0.0,Low,Finance,Steps to resolve Newly Discovered Vulnerabilities in Core Systems,5123422.0,KPI,User_65,2024-09-23 08:43:00,file_access,['USA'],AU,Critical,42,6,2051,2279.0
ISSUE-1009,KEY-1009,Supplier Network Breach Exposure,Procurement Security,Closed,Reporter 4,Assignee 12,2023-10-07,2023-10-15 00:00:00.000000,8,30.91,Critical,Operations,Steps to resolve Supplier Network Breach Exposure,2355980.0,KPI,User_61,2023-10-07 06:43:00,data_modification,['USA'],IN,High,26,13,900,4937.0
ISSUE-1010,KEY-1010,Targeted Phishing Campaign Against Executives,Phishing Attack,Closed,Reporter 6,Assignee 6,2023-05-31,2023-06-04 00:00:00.000000,4,150.08,Critical,HR,Steps to resolve Targeted Phishing Campaign Against Executives,4025890.0,KRI,User_16,2023-05-31 00:04:00,file_access,['JP'],AU,High,26,10,900,917.0
ISSUE-1011,KEY-1011,Lack of Updated Risk Management Procedures,Risk Management Maturity,Closed,Reporter 10,Assignee 18,2024-04-04,2024-04-05 00:00:00.000000,1,110.4,Critical,Operations,Steps to resolve Lack of Updated Risk Management Procedures,3931485.0,KPI,User_52,2024-04-04 22:02:00,data_modification,['DE'],CN,Low,26,9,1080,780.0
ISSUE-1012,KEY-1012,Sudden Increase in Unfiltered Traffic,Network Security,Resolved,Reporter 1,Assignee 6,2024-01-25,2024-01-26 00:00:00.000000,1,47.02,Critical,Finance,Steps to resolve Sudden Increase in Unfiltered Traffic,1931470.0,KPI,User_40,2024-01-25 07:40:00,file_access,['CANADA'],EU,Low,26,9,1322,875.0
ISSUE-1013,KEY-1013,Delayed Patching of Critical Vulnerabilities,Vulnerability Remediation,In Progress,Reporter 1,Assignee 13,2023-03-09,2024-11-07 19:53:43.863851,609,40.97,Critical,IT,Steps to resolve Delayed Patching of Critical Vulnerabilities,1880875.0,KPI,User_53,2023-03-09 00:33:00,login,['IN'],UK,Medium,26,18,900,10127.5
ISSUE-1014,KEY-1014,Lack of Updated Risk Management Procedures,Risk Management Maturity,Resolved,Reporter 9,Assignee 11,2023-03-21,2023-03-29 00:00:00.000000,8,13.55,Critical,Legal,Steps to resolve Lack of Updated Risk Management Procedures,2004556.0,KPI,User_45,2023-03-21 20:27:00,data_modification,['JP'],CANADA,Medium,26,15,900,1565.0
ISSUE-1015,KEY-1015,Sudden Increase in Unfiltered Traffic,Network Security,In Progress,Reporter 9,Assignee 6,2024-09-23,2024-11-07 19:53:43.863851,45,191.93,Critical,IT,Steps to resolve Sudden Increase in Unfiltered Traffic,1973485.0,KPI,User_46,2024-09-23 21:10:00,login,['Unknown'],CN,Medium,26,12,900,9350.0
ISSUE-1016,KEY-1016,Unassessed High-Risk Areas,Risk Assessment Coverage,Closed,Reporter 2,Assignee 6,2023-03-25,2023-03-26 00:00:00.000000,1,47.28,Critical,Legal,Steps to resolve Unassessed High-Risk Areas,3126390.0,KPI,User_84,2023-03-25 19:52:00,data_modification,['IN'],Unknown,Medium,26,12,900,2120.0
ISSUE-1017,KEY-1017,Multiple Unauthorized Access Attempts Detected,Access Control,In Progress,Reporter 8,Assignee 4,2024-08-26,2024-11-07 19:53:43.863851,73,141.69,Critical,IT,Steps to resolve Multiple Unauthorized Access Attempts Detected,420195.0,KPI,User_66,2024-08-26 23:49:00,login,['EU'],Unknown,Low,26,6,900,590.0
ISSUE-1018,KEY-1018,Multiple Unauthorized Access Attempts Detected,Access Control,Closed,Reporter 9,Assignee 5,2024-02-23,2024-03-04 00:00:00.000000,10,159.75,Critical,Operations,Steps to resolve Multiple Unauthorized Access Attempts Detected,4875900.0,KPI,User_89,2024-02-23 09:20:00,data_modification,['CN'],EU,Medium,26,12,900,8175.0
ISSUE-1019,KEY-1019,Lack of Updated Risk Management Procedures,Risk Management Maturity,Resolved,Reporter 10,Assignee 10,2023-01-11,2023-01-16 00:00:00.000000,5,102.53,Critical,HR,Steps to resolve Lack of Updated Risk Management Procedures,4189735.0,KPI,User_77,2023-01-11 12:33:00,file_access,['AU'],USA,High,26,13,1967,1484.0
