Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action
ISSUE-0506,KEY-0506,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 1,Assignee 14,2023-04-15,2023-04-16 00:00:00.000000,1,79.98,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,2567627.0,KRI,User_96,2023-04-15 10:34:00,file_access,AU,CANADA,1951,26,6,9125.0,21.496000000000002,Critical,Immediate Response
ISSUE-0507,KEY-0507,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 9,Assignee 4,2024-01-24,2024-01-26 00:00:00.000000,2,84.12,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1898677.5,KPI,User_56,2024-01-24 07:54:00,data_modification,JP,JP,1325,26,12,1840.0,20.524000000000004,Critical,Immediate Response
ISSUE-0508,KEY-0508,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Open,Reporter 5,Assignee 16,2024-09-29,2024-11-20 10:01:53.785164,52,40.54,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,1229420.0,KPI,User_70,2024-09-29 22:57:00,file_access,EU,EU,900,26,24,6374.0,14.608,Critical,Immediate Response
ISSUE-0509,KEY-0509,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 3,Assignee 14,2024-06-10,2024-06-13 00:00:00.000000,3,73.0,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,808860.0,KPI,User_27,2024-06-10 03:28:00,data_modification,USA,USA,2040,26,9,3990.0,19.200000000000003,Critical,Immediate Response
ISSUE-0510,KEY-0510,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,In Progress,Reporter 3,Assignee 10,2024-04-13,2024-11-20 10:01:53.785164,221,96.13,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,2030672.0,KRI,User_41,2024-04-13 08:48:00,login,EU,EU,1190,26,21,2651.0,25.726,Critical,Immediate Response
ISSUE-0511,KEY-0511,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 6,Assignee 9,2023-06-15,2024-11-20 10:01:53.785164,524,2.0,Low,Finance,Steps to resolve Inadequate Firewall Configurations,513314.0,KPI,User_75,2023-06-15 20:38:00,data_modification,USA,USA,900,26,13,998.0,4.699999999999999,Medium,Increase Monitoring
ISSUE-0512,KEY-0512,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Closed,Reporter 5,Assignee 14,2023-01-08,2023-01-14 00:00:00.000000,6,69.93,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,1731907.5,KPI,User_18,2023-01-08 07:07:00,file_access,Unknown,Unknown,974,26,18,2917.5,18.786000000000005,Critical,Immediate Response
ISSUE-0513,KEY-0513,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 3,Assignee 10,2023-11-16,2023-11-25 00:00:00.000000,9,42.13,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,377993.0,KRI,User_67,2023-11-16 08:40:00,file_access,IN,IN,1097,31,17,3293.0,14.926,Critical,Immediate Response
ISSUE-0514,KEY-0514,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,In Progress,Reporter 10,Assignee 6,2024-02-15,2024-11-20 10:01:53.785164,279,46.05,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,856580.0,KRI,User_47,2024-02-15 22:47:00,login,CANADA,CN,955,31,24,1922.0,15.709999999999999,Critical,Immediate Response
ISSUE-0515,KEY-0515,Outdated Operating System Components,1,System Vulnerability,Critical,In Progress,Reporter 8,Assignee 6,2023-08-11,2024-11-20 10:01:53.785164,467,26.79,Critical,Finance,Steps to resolve Outdated Operating System Components,1069709.0,KPI,User_72,2023-08-11 14:49:00,login,USA,USA,2053,26,17,872.0,11.858,Critical,Immediate Response
ISSUE-0516,KEY-0516,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Resolved,Reporter 8,Assignee 19,2024-10-09,2024-10-16 00:00:00.000000,7,44.1,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,199127.0,KRI,User_51,2024-10-09 04:28:00,file_access,EU,EU,1003,26,6,2906.0,14.520000000000001,Critical,Immediate Response
ISSUE-0517,KEY-0517,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Resolved,Reporter 9,Assignee 5,2024-05-05,2024-05-06 00:00:00.000000,1,53.14,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,1812887.5,KRI,User_30,2024-05-05 02:34:00,login,CN,CN,900,26,3,3982.5,13.927999999999999,Critical,Immediate Response
ISSUE-0518,KEY-0518,Weak Authentication Protocols,1,Access Control,Low,Closed,Reporter 1,Assignee 8,2023-12-01,2023-12-02 00:00:00.000000,1,22.73,Critical,HR,Steps to resolve Weak Authentication Protocols,216590.0,KPI,User_51,2023-12-01 06:31:00,file_access,EU,EU,907,26,3,1662.5,7.845999999999999,High,Limit Data Transfer
ISSUE-0519,KEY-0519,Supplier Security Compliance Gaps,1,Procurement Security,Low,Resolved,Reporter 1,Assignee 20,2024-09-15,2024-09-23 00:00:00.000000,8,52.35,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,2359290.0,KPI,User_96,2024-09-15 16:35:00,data_modification,AU,AU,900,33,15,1557.5,14.57,Critical,Immediate Response
ISSUE-0520,KEY-0520,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 2,Assignee 3,2023-01-29,2024-11-20 10:01:53.785164,661,58.58,Critical,Finance,Steps to resolve Non-Compliance with Data Protection Regulations,1201062.5,KRI,User_23,2023-01-29 02:36:00,file_access,CANADA,IN,1256,26,9,9830.0,16.716,Critical,Immediate Response
ISSUE-0521,KEY-0521,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Open,Reporter 2,Assignee 8,2024-09-07,2024-11-20 10:01:53.785164,74,38.16,Critical,Sales,Steps to resolve Successful Phishing Attempt Targeting Executives,153971.0,KRI,User_81,2024-09-07 08:05:00,data_modification,USA,USA,1753,26,10,1871.0,14.132,Critical,Immediate Response
ISSUE-0522,KEY-0522,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 4,Assignee 7,2023-10-04,2024-11-20 10:01:53.785164,413,54.9,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,2621426.0,KRI,User_69,2023-10-04 03:54:00,file_access,EU,Unknown,1102,26,6,9062.0,16.880000000000003,Critical,Immediate Response
ISSUE-0523,KEY-0523,Inadequate Firewall Configurations,1,Network Security,High,Resolved,Reporter 6,Assignee 4,2024-09-02,2024-09-05 00:00:00.000000,3,38.37,Critical,Sales,Steps to resolve Inadequate Firewall Configurations,597029.0,KPI,User_29,2024-09-02 23:54:00,data_modification,EU,EU,900,28,17,1457.0,13.174,Critical,Immediate Response
ISSUE-0524,KEY-0524,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 2,Assignee 15,2024-02-25,2024-11-20 10:01:53.785164,269,24.99,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,653117.0,KRI,User_22,2024-02-25 04:32:00,login,CN,CN,1202,26,35,1844.0,11.498000000000001,Critical,Immediate Response
ISSUE-0525,KEY-0525,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Closed,Reporter 4,Assignee 2,2023-04-17,2023-04-20 00:00:00.000000,3,8.55,High,Legal,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1458792.5,KRI,User_83,2023-04-17 22:30:00,login,FR,FR,900,26,6,6005.0,5.91,Medium,Increase Monitoring
ISSUE-0526,KEY-0526,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 2,Assignee 1,2023-09-06,2024-11-20 10:01:53.785164,441,49.61,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,2126765.0,KPI,User_93,2023-09-06 23:28:00,data_modification,CN,CN,964,26,18,1525.0,14.022,Critical,Immediate Response
ISSUE-0527,KEY-0527,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,In Progress,Reporter 10,Assignee 18,2024-09-28,2024-11-20 10:01:53.785164,53,23.24,Critical,Sales,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2353705.0,KPI,User_81,2024-09-28 22:53:00,data_modification,CANADA,CANADA,900,26,12,717.5,8.748,High,Lock Account & Alert
ISSUE-0528,KEY-0528,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 10,Assignee 7,2023-08-04,2023-08-14 00:00:00.000000,10,18.0,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,326872.5,KRI,User_92,2023-08-04 15:45:00,login,FR,FR,1472,26,9,5992.5,7.7,High,Lock Account & Alert
ISSUE-0529,KEY-0529,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 4,Assignee 7,2023-04-25,2023-05-04 00:00:00.000000,9,87.57,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,1526654.0,KRI,User_20,2023-04-25 23:17:00,data_modification,AU,AU,1030,26,10,3791.0,24.014,Critical,Immediate Response
ISSUE-0530,KEY-0530,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,In Progress,Reporter 1,Assignee 18,2024-01-25,2024-11-20 10:01:53.785164,300,26.22,Critical,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,248147.5,KPI,User_77,2024-01-25 16:36:00,file_access,FR,FR,1571,26,6,2532.5,10.244,Critical,Immediate Response
ISSUE-0531,KEY-0531,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 1,Assignee 18,2024-09-12,2024-09-19 00:00:00.000000,7,49.52,Critical,HR,Steps to resolve Incomplete Risk Management Framework,2481740.0,KPI,User_13,2024-09-12 11:15:00,file_access,USA,USA,1658,26,15,2105.0,13.804000000000002,Critical,Immediate Response
ISSUE-0532,KEY-0532,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 6,Assignee 20,2023-07-02,2024-11-20 10:01:53.785164,507,59.52,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2007065.0,KRI,User_96,2023-07-02 08:28:00,login,EU,EU,900,26,18,507.5,16.904000000000003,Critical,Immediate Response
ISSUE-0533,KEY-0533,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Resolved,Reporter 8,Assignee 8,2023-11-25,2023-12-02 00:00:00.000000,7,51.95,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,375460.0,KRI,User_24,2023-11-25 10:46:00,login,DE,DE,900,26,3,2227.5,13.89,Critical,Immediate Response
ISSUE-0534,KEY-0534,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,In Progress,Reporter 6,Assignee 4,2023-09-22,2024-11-20 10:01:53.785164,425,46.17,Critical,Sales,Steps to resolve Non-Compliance with Data Protection Regulations,1667849.0,KRI,User_11,2023-09-22 20:47:00,data_modification,CANADA,CANADA,900,26,17,1940.0,15.734,Critical,Immediate Response
ISSUE-0535,KEY-0535,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 6,Assignee 6,2024-08-09,2024-11-20 10:01:53.785164,103,40.21,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,320600.0,KPI,User_34,2024-08-09 23:37:00,login,DE,DE,900,26,3,6267.5,12.642,Critical,Immediate Response
ISSUE-0536,KEY-0536,Incomplete Risk Management Framework,1,Risk Management Maturity,High,In Progress,Reporter 3,Assignee 14,2023-03-14,2024-11-20 10:01:53.785164,617,114.71,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,1184789.0,KPI,User_52,2023-03-14 05:49:00,file_access,AU,AU,900,26,10,10526.0,28.842,Critical,Immediate Response
ISSUE-0537,KEY-0537,Insufficient Access Control Measures,1,Control Effectiveness,Critical,In Progress,Reporter 5,Assignee 1,2023-12-30,2024-11-20 10:01:53.785164,326,64.34,Critical,Sales,Steps to resolve Insufficient Access Control Measures,2031236.0,KPI,User_86,2023-12-30 18:02:00,login,IN,IN,900,26,17,4568.0,19.368000000000002,Critical,Immediate Response
ISSUE-0538,KEY-0538,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Closed,Reporter 2,Assignee 7,2024-11-10,2024-11-19 00:00:00.000000,9,38.07,Critical,Finance,Steps to resolve Missing or Inaccurate Asset Records,1960770.0,KPI,User_85,2024-11-10 12:45:00,login,CN,CN,900,26,9,1195.0,11.714,Critical,Immediate Response
ISSUE-0539,KEY-0539,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,High,Open,Reporter 4,Assignee 17,2023-07-15,2024-11-20 10:01:53.785164,494,47.59,Critical,Legal,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,509381.0,KRI,User_18,2023-07-15 19:25:00,data_modification,FR,AU,900,26,21,1382.0,15.418000000000001,Critical,Immediate Response
ISSUE-0540,KEY-0540,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,In Progress,Reporter 7,Assignee 12,2024-10-23,2024-11-20 10:01:53.785164,28,73.56,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,1136197.5,KPI,User_91,2024-10-23 04:06:00,login,IN,IN,1298,26,18,972.5,19.712000000000003,Critical,Immediate Response
ISSUE-0541,KEY-0541,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 4,Assignee 6,2023-01-15,2023-01-25 00:00:00.000000,10,49.86,Critical,HR,Steps to resolve Missing or Inaccurate Asset Records,1589372.5,KPI,User_50,2023-01-15 21:10:00,data_modification,IN,IN,1155,26,9,542.5,14.972000000000001,Critical,Immediate Response
ISSUE-0542,KEY-0542,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Resolved,Reporter 5,Assignee 19,2024-10-27,2024-10-28 00:00:00.000000,1,56.07,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,521280.0,KPI,User_40,2024-10-27 02:40:00,data_modification,CANADA,CANADA,900,26,6,2232.5,15.814,Critical,Immediate Response
ISSUE-0543,KEY-0543,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Open,Reporter 5,Assignee 9,2023-08-17,2024-11-20 10:01:53.785164,461,42.46,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,1815650.0,KRI,User_63,2023-08-17 02:41:00,login,CANADA,CANADA,900,26,17,839.0,14.992,Critical,Immediate Response
ISSUE-0544,KEY-0544,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,In Progress,Reporter 5,Assignee 2,2024-10-18,2024-11-20 10:01:53.785164,33,84.76,Critical,HR,Steps to resolve Incomplete Risk Management Framework,429995.0,KPI,User_53,2024-10-18 09:20:00,file_access,USA,USA,2341,26,12,1190.0,21.952,Critical,Immediate Response
ISSUE-0545,KEY-0545,Weak Authentication Protocols,1,Access Control,High,Closed,Reporter 10,Assignee 11,2024-08-25,2024-09-02 00:00:00.000000,8,69.25,Critical,Legal,Steps to resolve Weak Authentication Protocols,2806268.0,KPI,User_23,2024-08-25 19:04:00,login,DE,DE,900,26,3,1010.0,19.35,Critical,Immediate Response
ISSUE-0546,KEY-0546,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Resolved,Reporter 1,Assignee 11,2023-11-26,2023-11-28 00:00:00.000000,2,34.49,Critical,Legal,Steps to resolve Weak Cloud Storage Access Controls,1420807.5,KRI,User_94,2023-11-26 14:50:00,file_access,AU,AU,900,26,12,720.0,11.498,Critical,Immediate Response
ISSUE-0547,KEY-0547,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,In Progress,Reporter 1,Assignee 8,2024-03-04,2024-11-20 10:01:53.785164,261,92.69,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,189660.0,KRI,User_8,2024-03-04 14:23:00,data_modification,FR,FR,2192,26,12,7205.0,23.538,Critical,Immediate Response
ISSUE-0548,KEY-0548,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Open,Reporter 3,Assignee 14,2023-08-13,2024-11-20 10:01:53.785164,465,161.75,Critical,Finance,Steps to resolve Access by Unauthorized Personnel Detected,2388284.0,KRI,User_34,2023-08-13 21:37:00,file_access,CANADA,CANADA,900,26,17,539.0,38.85,Critical,Immediate Response
ISSUE-0549,KEY-0549,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 2,Assignee 2,2023-06-07,2024-11-20 10:01:53.785164,532,51.07,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,1748267.0,KRI,User_96,2023-06-07 22:38:00,login,JP,DE,1175,26,17,2075.0,16.714,Critical,Immediate Response
ISSUE-0550,KEY-0550,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Resolved,Reporter 8,Assignee 7,2024-05-08,2024-05-17 00:00:00.000000,9,12.0,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,677925.0,KPI,User_81,2024-05-08 17:22:00,data_modification,IN,IN,900,26,12,4810.0,6.5,Medium,Increase Monitoring
ISSUE-0551,KEY-0551,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,In Progress,Reporter 1,Assignee 1,2024-08-31,2024-11-20 10:01:53.785164,81,2.0,Low,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1538927.0,KPI,User_89,2024-08-31 18:32:00,login,FR,FR,900,35,6,1100.0,5.3,Medium,Increase Monitoring
ISSUE-0552,KEY-0552,Supplier Security Compliance Gaps,1,Procurement Security,Critical,In Progress,Reporter 10,Assignee 8,2024-05-20,2024-11-20 10:01:53.785164,184,56.15,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,2004293.0,KPI,User_12,2024-05-20 13:34:00,login,DE,DE,1377,26,17,1145.0,17.73,Critical,Immediate Response
ISSUE-0553,KEY-0553,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 6,Assignee 7,2023-05-08,2024-11-20 10:01:53.785164,562,106.09,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,1360070.0,KPI,User_29,2023-05-08 06:06:00,login,CANADA,CANADA,900,26,12,2782.5,25.318000000000005,Critical,Immediate Response
ISSUE-0554,KEY-0554,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Resolved,Reporter 9,Assignee 8,2023-12-02,2023-12-05 00:00:00.000000,3,75.35,Critical,IT,Steps to resolve Incomplete Risk Management Framework,1047710.0,KPI,User_70,2023-12-02 12:59:00,data_modification,Unknown,Unknown,1860,26,3,2020.0,19.270000000000003,Critical,Immediate Response
ISSUE-0555,KEY-0555,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 9,Assignee 20,2024-09-13,2024-11-20 10:01:53.785164,68,69.85,Critical,Sales,Steps to resolve Inconsistent Review of Security Policies,1804304.0,KPI,User_15,2024-09-13 19:32:00,login,EU,JP,1142,26,17,731.0,19.869999999999997,Critical,Immediate Response
ISSUE-0556,KEY-0556,Supplier Security Compliance Gaps,1,Procurement Security,Low,In Progress,Reporter 2,Assignee 18,2023-03-12,2024-11-20 10:01:53.785164,619,62.7,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1827772.5,KPI,User_87,2023-03-12 15:19:00,login,DE,UK,2258,26,12,2255.0,16.64,Critical,Immediate Response
ISSUE-0557,KEY-0557,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,Closed,Reporter 2,Assignee 8,2024-02-26,2024-03-04 00:00:00.000000,7,50.81,Critical,HR,Steps to resolve Incomplete Risk Management Framework,365152.5,KPI,User_78,2024-02-26 22:39:00,file_access,Unknown,Unknown,900,26,9,7735.0,14.962000000000002,Critical,Immediate Response
ISSUE-0558,KEY-0558,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,In Progress,Reporter 4,Assignee 5,2023-10-16,2024-11-20 10:01:53.785164,401,57.78,Critical,Sales,Steps to resolve Access by Unauthorized Personnel Detected,2197275.0,KRI,User_85,2023-10-16 14:28:00,file_access,DE,DE,900,26,12,2482.5,16.556,Critical,Immediate Response
