Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0745,KEY-0745,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 1,Assignee 7,2023-10-23,2023-10-26 00:00:00.000000,3,38.66,Critical,Sales,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1634957.5,KPI,User_62,2023-10-23 02:36:00,data_modification,DE,DE,1027,30,12,2287.5,11.431999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0746,KEY-0746,Supplier Security Compliance Gaps,1,Procurement Security,High,In Progress,Reporter 7,Assignee 13,2024-08-24,2025-01-29 01:48:48.548031,158,2.0,Low,Operations,Steps to resolve Supplier Security Compliance Gaps,1867379.0,KPI,User_58,2024-08-24 08:47:00,login,USA,USA,900,26,13,1355.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0747,KEY-0747,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,In Progress,Reporter 5,Assignee 12,2024-01-27,2025-01-29 01:48:48.548031,368,2.0,Low,C-Suite Executives,Steps to resolve Successful Phishing Attempt Targeting Executives,2734415.0,KRI,User_87,2024-01-27 02:14:00,login,IN,IN,1115,26,10,5306.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0748,KEY-0748,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 7,Assignee 11,2024-05-02,2024-05-06 00:00:00.000000,4,38.26,Critical,HR,Steps to resolve Access by Unauthorized Personnel Detected,1078245.0,KRI,User_47,2024-05-02 01:43:00,login,CN,JP,900,26,6,6862.5,12.452000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0749,KEY-0749,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 4,Assignee 19,2024-03-07,2024-03-10 00:00:00.000000,3,48.73,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,588203.0,KPI,User_8,2024-03-07 03:53:00,login,JP,JP,900,26,17,617.0,15.246,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0750,KEY-0750,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Open,Reporter 2,Assignee 20,2023-10-12,2025-01-29 01:48:48.548031,475,14.81,Critical,Legal,Steps to resolve Missing or Inaccurate Asset Records,587795.0,KPI,User_21,2023-10-12 12:37:00,data_modification,IN,IN,900,26,15,737.5,7.062,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0751,KEY-0751,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Open,Reporter 9,Assignee 19,2024-12-03,2025-01-29 01:48:48.548031,57,43.61,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,1958720.0,KRI,User_1,2024-12-03 07:02:00,file_access,CN,CANADA,2168,26,15,952.5,13.722,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0752,KEY-0752,Weak Authentication Protocols,1,Access Control,Low,In Progress,Reporter 8,Assignee 11,2024-09-23,2025-01-29 01:48:48.548031,128,60.53,Critical,Operations,Steps to resolve Weak Authentication Protocols,1293312.5,KPI,User_78,2024-09-23 09:34:00,login,EU,EU,900,26,18,2370.0,16.206000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0753,KEY-0753,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Resolved,Reporter 2,Assignee 5,2024-04-08,2024-04-09 00:00:00.000000,1,67.49,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1220377.5,KRI,User_45,2024-04-08 03:50:00,login,UK,Unknown,1567,26,15,4990.0,18.098,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0754,KEY-0754,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 10,Assignee 15,2023-09-20,2025-01-29 01:48:48.548031,497,55.4,Critical,HR,Steps to resolve Supplier Security Compliance Gaps,2475605.0,KPI,User_54,2023-09-20 15:22:00,data_modification,AU,USA,900,26,12,3447.5,16.08,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0755,KEY-0755,Insufficient Access Control Measures,1,Control Effectiveness,Low,Closed,Reporter 1,Assignee 16,2024-06-27,2024-07-03 00:00:00.000000,6,71.88,Critical,C-Suite Executives,Steps to resolve Insufficient Access Control Measures,496995.0,KPI,User_83,2024-06-27 17:57:00,file_access,UK,UK,1330,26,15,3865.0,18.276,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0756,KEY-0756,Inadequate Firewall Configurations,1,Network Security,Medium,Closed,Reporter 10,Assignee 16,2024-11-11,2024-11-12 00:00:00.000000,1,54.32,Critical,HR,Steps to resolve Inadequate Firewall Configurations,815697.5,KPI,User_20,2024-11-11 08:00:00,file_access,EU,Unknown,1464,26,9,1867.5,15.464,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0757,KEY-0757,Insufficient Access Control Measures,1,Control Effectiveness,High,Open,Reporter 7,Assignee 2,2024-04-12,2025-01-29 01:48:48.548031,292,59.67,Critical,HR,Steps to resolve Insufficient Access Control Measures,453704.0,KPI,User_70,2024-04-12 06:28:00,file_access,JP,JP,900,26,6,6521.0,17.834000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0758,KEY-0758,Weak Authentication Protocols,1,Access Control,Low,Resolved,Reporter 10,Assignee 12,2023-11-15,2023-11-20 00:00:00.000000,5,57.11,Critical,Finance,Steps to resolve Weak Authentication Protocols,1641652.5,KPI,User_46,2023-11-15 19:28:00,login,CANADA,CANADA,900,26,9,2545.0,15.322000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0759,KEY-0759,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 10,Assignee 4,2023-04-15,2023-04-24 00:00:00.000000,9,54.01,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,952571.0,KRI,User_27,2023-04-15 03:10:00,file_access,DE,DE,900,28,13,5945.0,17.302,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0760,KEY-0760,Supplier Security Compliance Gaps,1,Procurement Security,High,Resolved,Reporter 3,Assignee 6,2023-02-22,2023-03-01 00:00:00.000000,7,38.08,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,1970522.0,KPI,User_98,2023-02-22 20:53:00,login,FR,FR,900,26,10,1871.0,13.316,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0761,KEY-0761,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Open,Reporter 5,Assignee 9,2023-04-30,2025-01-29 01:48:48.548031,640,59.1,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,2092076.0,KRI,User_83,2023-04-30 14:49:00,data_modification,JP,JP,900,35,6,1346.0,18.32,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0762,KEY-0762,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,In Progress,Reporter 9,Assignee 17,2024-06-07,2025-01-29 01:48:48.548031,236,36.17,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,2375369.0,KRI,User_40,2024-06-07 22:59:00,login,JP,DE,1511,26,21,3545.0,13.134,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0763,KEY-0763,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Resolved,Reporter 6,Assignee 12,2023-10-20,2023-10-25 00:00:00.000000,5,37.08,Critical,C-Suite Executives,Steps to resolve Delayed Patching of Known Vulnerabilities,2385311.0,KPI,User_27,2023-10-20 16:49:00,file_access,JP,JP,900,26,6,4658.0,13.716000000000001,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0764,KEY-0764,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Open,Reporter 6,Assignee 13,2023-07-14,2025-01-29 01:48:48.548031,565,45.83,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,167242.5,KPI,User_66,2023-07-14 01:26:00,login,USA,USA,923,26,18,2912.5,13.266,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0765,KEY-0765,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Open,Reporter 7,Assignee 17,2023-02-06,2025-01-29 01:48:48.548031,723,71.36,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,617150.0,KRI,User_3,2023-02-06 07:00:00,login,AU,AU,900,26,21,977.0,20.172,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0766,KEY-0766,Incomplete Risk Management Framework,1,Risk Management Maturity,Medium,In Progress,Reporter 3,Assignee 2,2024-05-21,2025-01-29 01:48:48.548031,253,49.87,Critical,HR,Steps to resolve Incomplete Risk Management Framework,926512.5,KPI,User_53,2024-05-21 06:56:00,file_access,Unknown,Unknown,1992,26,15,2687.5,14.974,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0767,KEY-0767,Supplier Security Compliance Gaps,1,Procurement Security,Medium,Resolved,Reporter 8,Assignee 15,2024-08-29,2024-09-08 00:00:00.000000,10,48.49,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1218010.0,KPI,User_33,2024-08-29 07:52:00,file_access,USA,USA,900,26,6,3435.0,14.698,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0768,KEY-0768,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 1,Assignee 4,2024-03-01,2024-03-05 00:00:00.000000,4,21.16,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1408255.0,KRI,User_69,2024-03-01 15:40:00,data_modification,AU,AU,1126,26,15,1857.5,8.132,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0769,KEY-0769,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 4,Assignee 11,2023-01-07,2023-01-15 00:00:00.000000,8,68.63,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,2335490.0,KRI,User_20,2023-01-07 21:14:00,login,AU,AU,900,26,17,4412.0,19.625999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0770,KEY-0770,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Open,Reporter 7,Assignee 2,2024-11-12,2025-01-29 01:48:48.548031,78,49.67,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,1139765.0,KPI,User_54,2024-11-12 03:02:00,file_access,CN,CN,918,26,12,3172.5,14.934000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0771,KEY-0771,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 10,Assignee 20,2024-12-17,2024-12-22 00:00:00.000000,5,46.78,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,1721405.0,KPI,User_78,2024-12-17 21:09:00,file_access,CN,CN,900,26,6,8610.0,14.156,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0772,KEY-0772,Inadequate Firewall Configurations,1,Network Security,High,In Progress,Reporter 5,Assignee 16,2024-08-28,2025-01-29 01:48:48.548031,154,2.0,Low,Finance,Steps to resolve Inadequate Firewall Configurations,2889818.0,KPI,User_59,2024-08-28 05:02:00,data_modification,DE,DE,1019,31,13,557.0,4.699999999999999,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0773,KEY-0773,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Open,Reporter 4,Assignee 11,2024-11-14,2025-01-29 01:48:48.548031,76,63.89,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,994045.0,KPI,User_64,2024-11-14 15:59:00,file_access,EU,EU,900,26,27,6425.0,17.778,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0774,KEY-0774,Inconsistent Review of Security Policies,1,Management Oversight,High,Closed,Reporter 9,Assignee 1,2024-12-03,2024-12-05 00:00:00.000000,2,9.36,High,Finance,Steps to resolve Inconsistent Review of Security Policies,2969405.0,KPI,User_16,2024-12-03 22:07:00,file_access,AU,UK,1558,26,13,5990.0,6.9719999999999995,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0775,KEY-0775,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 3,Assignee 8,2023-01-10,2023-01-16 00:00:00.000000,6,97.92,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,1292257.5,KPI,User_48,2023-01-10 21:24:00,data_modification,Unknown,Unknown,900,26,9,2420.0,24.384000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0776,KEY-0776,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Medium,In Progress,Reporter 6,Assignee 8,2023-09-24,2025-01-29 01:48:48.548031,493,20.77,Critical,Sales,Steps to resolve High-Volume Distributed Denial-of-Service Attack,289442.5,KRI,User_89,2023-09-24 10:49:00,login,JP,JP,2025,26,12,2765.0,9.154,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0777,KEY-0777,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,Closed,Reporter 9,Assignee 11,2024-11-19,2024-11-25 00:00:00.000000,6,10.16,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,2309925.0,KRI,User_88,2024-11-19 07:05:00,data_modification,AU,EU,2445,26,24,932.5,6.832,Medium,Routine Monitoring | Limit Data Transfer,Yellow
ISSUE-0778,KEY-0778,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Low,Resolved,Reporter 1,Assignee 19,2023-03-01,2023-03-07 00:00:00.000000,6,24.28,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,1082107.5,KRI,User_4,2023-03-01 11:22:00,login,UK,UK,900,26,18,2282.5,8.756,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0779,KEY-0779,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 3,Assignee 15,2024-10-20,2025-01-29 01:48:48.548031,101,9.59,High,Legal,Steps to resolve Delayed Patching of Known Vulnerabilities,944165.0,KPI,User_49,2024-10-20 21:13:00,data_modification,JP,CANADA,900,26,15,10757.5,5.618,Medium,Log Activity for Reference | Limit Data Transfer,Light Yellow
ISSUE-0780,KEY-0780,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 4,Assignee 16,2023-07-01,2025-01-29 01:48:48.548031,578,40.04,Critical,IT,Steps to resolve Insufficient Access Control Measures,1905419.0,KPI,User_16,2023-07-01 22:48:00,login,UK,UK,1866,26,35,1463.0,13.908000000000001,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0781,KEY-0781,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Resolved,Reporter 7,Assignee 20,2024-03-19,2024-03-26 00:00:00.000000,7,91.31,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2136122.0,KRI,User_97,2024-03-19 12:38:00,login,DE,DE,1698,26,13,1595.0,24.562,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0782,KEY-0782,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Critical,Resolved,Reporter 6,Assignee 8,2024-01-01,2024-01-03 00:00:00.000000,2,64.73,Critical,C-Suite Executives,Steps to resolve Access by Unauthorized Personnel Detected,334196.0,KRI,User_31,2024-01-01 17:11:00,data_modification,AU,AU,900,26,13,3683.0,19.046000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0783,KEY-0783,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Critical,Resolved,Reporter 7,Assignee 10,2023-03-30,2023-04-02 00:00:00.000000,3,19.38,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,364826.0,KRI,User_48,2023-03-30 21:22:00,login,JP,JP,1507,26,10,3494.0,9.975999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0784,KEY-0784,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Open,Reporter 4,Assignee 15,2024-05-05,2025-01-29 01:48:48.548031,269,18.57,Critical,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,819557.5,KRI,User_73,2024-05-05 12:14:00,login,EU,EU,1375,26,9,1562.5,7.814,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0785,KEY-0785,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,Open,Reporter 2,Assignee 3,2024-07-05,2025-01-29 01:48:48.548031,208,86.88,Critical,IT,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2473930.0,KPI,User_99,2024-07-05 05:05:00,login,DE,DE,900,27,12,10552.5,21.476000000000003,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0786,KEY-0786,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 6,Assignee 8,2025-01-24,2025-02-02 00:00:00.000000,9,36.52,Critical,C-Suite Executives,Steps to resolve Detected Malware Infiltration in Internal Systems,1415062.5,KRI,User_12,2025-01-24 14:04:00,file_access,IN,EU,900,26,6,3095.0,11.404,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0787,KEY-0787,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,In Progress,Reporter 2,Assignee 19,2023-09-23,2025-01-29 01:48:48.548031,494,68.73,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,567152.5,KRI,User_79,2023-09-23 01:40:00,data_modification,UK,EU,1725,26,15,3840.0,18.746000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
